"","operation_date","ISIN","nominal_purchases","res_mat","cuml_nom_purch","issue_date","cumulative_total_in_issue","percent_of_freefloat","YLD_YTM_MID"
"7125",2020-11-11,"GB00BL68HH02",900,9.94387405886379,9757.5,2020-10-29,37338.747,0.261323712871243,0.394
"7126",2020-11-18,"GB00BL68HH02",844.2,9.92470910335387,10601.7,2020-10-29,37338.747,0.283932934332263,0.373
"7127",2020-11-25,"GB00BL68HH02",344.9,9.90554414784394,10946.6,2020-10-29,37338.747,0.293169987734189,0.341
"7128",2020-12-02,"GB00BL68HH02",558,9.88637919233402,11504.6,2020-10-29,37338.747,0.308114249254267,0.329
"7129",2020-12-09,"GB00BL68HH02",905.9,9.86721423682409,12410.5,2020-10-29,37338.747,0.332375909668313,0.296
"7130",2020-12-16,"GB00BL68HH02",50,9.84804928131417,12460.5,2020-10-29,37338.747,0.33371500120237,0.243
"7131",2021-01-06,"GB00BL68HH02",551,9.79055441478439,13011.5,2020-10-29,37338.747,0.34847178990768,0.189
"7132",2021-01-13,"GB00BL68HH02",260.3,9.77138945927447,13271.8,2020-10-29,37338.747,0.355443100433981,0.327
"7133",2021-01-20,"GB00BL68HH02",584.2,9.75222450376454,13856,2020-10-29,37338.747,0.371089045917904,0.303
"7134",2021-01-27,"GB00BL68HH02",1151.9,9.73305954825462,15007.9,2020-10-29,37338.747,0.401939036679511,0.279
"7135",2021-02-03,"GB00BL68HH02",281.9,9.7138945927447,15289.8,2020-10-29,37338.747,0.409488834748525,0.338
"7136",2021-02-10,"GB00BL68HH02",400,9.69472963723477,15689.8,2020-10-29,37338.747,0.420201567020982,0.493
"7137",2021-02-17,"GB00BL68HH02",717.9,9.67556468172485,16407.7,2020-10-29,37338.747,0.439428243266974,0.589
"7138",2021-02-24,"GB00BL68HH02",25,9.65639972621492,16432.7,2020-10-29,37338.747,0.440097789034003,0.706
"7139",2021-03-04,"GB00BL68HH02",1103,9.63449691991786,17535.7,2020-10-29,37338.747,0.469638148275302,0.714
"7140",2021-03-10,"GB00BL68HH02",916,9.61806981519507,18451.7,2020-10-29,37338.747,0.494170305179228,0.787
"7141",2021-03-17,"GB00BL68HH02",0,9.59890485968515,18451.7,2020-10-29,37338.747,0.494170305179228,0.828
"7142",2021-03-24,"GB00BL68HH02",50,9.57973990417522,18501.7,2020-10-29,37338.747,0.495509396713286,0.847
"7143",2021-03-31,"GB00BL68HH02",0,9.5605749486653,18501.7,2020-10-29,37338.747,0.495509396713286,0.825
"7144",2021-04-07,"GB00BL68HH02",335,9.54140999315537,18836.7,2020-10-29,37338.747,0.504481309991468,0.831
"7145",2021-04-14,"GB00BL68HH02",858.5,9.52224503764545,19695.2,2020-10-29,37338.747,0.527473511631229,0.824
"7146",2021-04-21,"GB00BL68HH02",30,9.50308008213552,19725.2,2020-10-29,37338.747,0.528276966551663,0.788
"7147",2021-04-28,"GB00BL68HH02",735.9,9.4839151266256,20461.1,2020-10-29,37338.747,0.547985715749915,0.789
"7148",2021-05-05,"GB00BL68HH02",508,9.46475017111567,20969.1,2020-10-29,37338.747,0.561590885735935,0.873
"7149",2021-05-12,"GB00BL68HH02",90,9.44558521560575,21059.1,2020-10-29,37338.747,0.564001250497238,0.819
"7150",2021-05-19,"GB00BL68HH02",0,9.42642026009582,21059.1,2020-10-29,37338.747,0.564001250497238,0.899
"7151",2021-05-26,"GB00BL68HH02",70,9.4072553045859,21129.1,2020-10-29,37338.747,0.565875978644918,0.845
"7152",2021-06-02,"GB00BL68HH02",251.5,9.38809034907598,21380.6,2020-10-29,37338.747,0.572611609061225,0.831
"7153",2021-06-09,"GB00BL68HH02",50,9.36892539356605,21430.6,2020-10-29,37338.747,0.573950700595282,0.846
"7154",2021-06-16,"GB00BL68HH02",209,9.34976043805613,21639.6,2020-10-29,37338.747,0.579548103207641,0.779
"7155",2021-06-23,"GB00BL68HH02",0,9.3305954825462,21639.6,2020-10-29,37338.747,0.579548103207641,0.806
"7156",2021-06-30,"GB00BL68HH02",177,9.31143052703628,21816.6,2020-10-29,37338.747,0.584288487238203,0.756
"7157",2021-07-07,"GB00BL68HH02",660,9.29226557152635,22476.6,2020-10-29,37338.747,0.601964495487757,0.746
"7158",2021-07-14,"GB00BL68HH02",56,9.27310061601643,22532.6,2020-10-29,37338.747,0.603464278005901,0.681
"7159",2021-07-21,"GB00BL68HH02",100,9.2539356605065,22632.6,2020-10-29,37338.747,0.606142461074015,0.588
"7160",2021-07-28,"GB00BL68HH02",0,9.23477070499658,22632.6,2020-10-29,37338.747,0.606142461074015,0.597
"7161",2021-08-04,"GB00BL68HH02",0,9.21560574948665,22632.6,2020-10-29,37338.747,0.606142461074015,0.547
"7162",2021-08-11,"GB00BL68HH02",0,9.19644079397673,22632.6,2020-10-29,37338.747,0.606142461074015,0.608
"7163",2021-08-18,"GB00BL68HH02",0,9.1772758384668,22632.6,2020-10-29,37338.747,0.606142461074015,0.598
"7164",2021-08-25,"GB00BL68HH02",150,9.15811088295688,22782.6,2020-10-29,37338.747,0.610159735676186,0.556
"7165",2021-09-01,"GB00BL68HH02",150,9.13894592744695,22932.6,2020-10-29,37338.747,0.614177010278358,0.6
"7166",2021-09-08,"GB00BL68HH02",84,9.11978097193703,23016.6,2020-10-29,37338.747,0.616426684055574,0.621
"7167",2021-09-15,"GB00BL68HH02",170,9.10061601642711,23186.6,2020-10-29,37338.747,0.620979595271368,0.676
"7168",2021-09-22,"GB00BL68HH02",0,9.08145106091718,23186.6,2020-10-29,37338.747,0.620979595271368,0.722
"7169",2021-09-29,"GB00BL68HH02",203,9.06228610540725,23389.6,2020-10-29,37338.747,0.62641630689964,0.879
"7170",2021-10-06,"GB00BL68HH02",0,9.04312114989733,23389.6,2020-10-29,37338.747,0.62641630689964,0.939
"7171",2021-10-13,"GB00BL68HH02",250,9.02395619438741,23639.6,2020-10-29,37338.747,0.633111764569925,1.116
"7172",2021-10-20,"GB00BL68HH02",0,9.00479123887748,23639.6,2020-10-29,37338.747,0.633111764569925,1.07
"7173",2021-10-28,"GB00BL68HH02",0,8.98288843258042,23639.6,2020-10-29,37338.747,0.633111764569925,1.044
"7174",2021-11-03,"GB00BL68HH02",0,8.96646132785763,23639.6,2020-10-29,37338.747,0.633111764569925,1.004
"7175",2021-11-10,"GB00BL68HH02",0,8.94729637234771,23639.6,2020-10-29,37338.747,0.633111764569925,0.785
"7176",2021-11-17,"GB00BL68HH02",0,8.92813141683778,23639.6,2020-10-29,37338.747,0.633111764569925,0.896
"7177",2021-11-24,"GB00BL68HH02",0,8.90896646132786,23639.6,2020-10-29,37338.747,0.633111764569925,0.862
"7178",2021-12-01,"GB00BL68HH02",0,8.88980150581793,23639.6,2020-10-29,37338.747,0.633111764569925,0.788
"7179",2021-12-08,"GB00BL68HH02",0,8.87063655030801,23639.6,2020-10-29,37338.747,0.633111764569925,0.674
"7180",2021-12-15,"GB00BL68HH02",75,8.85147159479808,23714.6,2020-10-29,37338.747,0.635120401871011,0.628
"7181",2020-05-26,"GB00BMBL1D50",30,41.4072553045859,30,2020-05-20,7000,0.00428571428571429,NA
"7182",2020-05-27,"GB00BMBL1D50",166,41.4045174537988,196,2020-05-20,7000,0.028,0.466
"7183",2020-05-28,"GB00BMBL1D50",20,41.4017796030116,216,2020-05-20,7000,0.0308571428571429,0.53
"7184",2020-06-02,"GB00BMBL1D50",80,41.388090349076,296,2020-05-20,7000,0.0422857142857143,NA
"7185",2020-06-03,"GB00BMBL1D50",50,41.3853524982888,346,2020-05-20,7000,0.0494285714285714,0.5
"7186",2020-06-04,"GB00BMBL1D50",0,41.3826146475017,346,2020-05-20,7000,0.0494285714285714,0.518
"7187",2020-06-09,"GB00BMBL1D50",415,41.3689253935661,761,2020-05-20,7000,0.108714285714286,NA
"7188",2020-06-10,"GB00BMBL1D50",25,41.3661875427789,786,2020-05-20,7000,0.112285714285714,0.669
"7189",2020-06-11,"GB00BMBL1D50",235,41.3634496919918,1021,2020-05-20,7000,0.145857142857143,0.61
"7190",2020-06-16,"GB00BMBL1D50",60,41.3497604380561,1081,2020-05-20,7000,0.154428571428571,NA
"7191",2020-06-17,"GB00BMBL1D50",68.8,41.347022587269,1149.8,2020-05-20,7000,0.164257142857143,0.481
"7192",2020-06-18,"GB00BMBL1D50",43,41.3442847364819,1192.8,2020-05-20,7000,0.1704,0.496
"7193",2020-06-23,"GB00BMBL1D50",10,41.3305954825462,1202.8,2020-05-20,7000,0.171828571428571,NA
"7194",2020-06-25,"GB00BMBL1D50",0,41.3251197809719,1202.8,2020-05-20,7000,0.171828571428571,0.581
"7195",2020-06-30,"GB00BMBL1D50",32,41.3114305270363,1234.8,2020-05-20,7000,0.1764,NA
"7196",2020-07-02,"GB00BMBL1D50",0,41.305954825462,1234.8,2020-05-20,7000,0.1764,0.558
"7197",2020-07-07,"GB00BMBL1D50",5,41.2922655715264,1239.8,2020-05-20,7000,0.177114285714286,NA
"7198",2020-07-09,"GB00BMBL1D50",25,41.2867898699521,1264.8,2020-05-20,7000,0.180685714285714,0.527
"7199",2020-07-14,"GB00BMBL1D50",0,41.2731006160164,1264.8,2020-05-20,7000,0.180685714285714,NA
"7200",2020-07-16,"GB00BMBL1D50",0,41.2676249144422,1264.8,2020-05-20,7000,0.180685714285714,0.549
"7201",2020-07-21,"GB00BMBL1D50",0,41.2539356605065,1264.8,2020-05-20,7000,0.180685714285714,NA
"7202",2020-07-23,"GB00BMBL1D50",0,41.2484599589322,1264.8,2020-05-20,7000,0.180685714285714,0.578
"7203",2020-07-28,"GB00BMBL1D50",0,41.2347707049966,1264.8,2020-05-20,7000,0.180685714285714,NA
"7204",2020-07-30,"GB00BMBL1D50",0,41.2292950034223,1264.8,2020-05-20,7000,0.180685714285714,0.546
"7205",2020-08-04,"GB00BMBL1D50",0,41.2156057494867,1264.8,2020-05-20,7000,0.180685714285714,NA
"7206",2020-08-06,"GB00BMBL1D50",0,41.2101300479124,1264.8,2020-05-20,7000,0.180685714285714,0.526
"7207",2020-08-11,"GB00BMBL1D50",210,41.1964407939767,1474.8,2020-05-20,7000,0.210685714285714,NA
"7208",2020-08-18,"GB00BMBL1D50",560.7,41.1772758384668,2035.5,2020-05-20,7000,0.290785714285714,NA
"7209",2020-08-25,"GB00BMBL1D50",388,41.1581108829569,2423.5,2020-05-20,7000,0.346214285714286,NA
"7210",2020-09-01,"GB00BMBL1D50",25,41.138945927447,2448.5,2020-05-20,7000,0.349785714285714,NA
"7211",2020-09-08,"GB00BMBL1D50",35,41.119780971937,2483.5,2020-05-20,7000,0.354785714285714,NA
"7212",2020-09-29,"GB00BMBL1D50",0,41.0622861054073,2483.5,2020-09-23,13500,0.183962962962963,NA
"7213",2020-10-06,"GB00BMBL1D50",40,41.0431211498973,2523.5,2020-09-23,13500,0.186925925925926,NA
"7214",2020-10-13,"GB00BMBL1D50",440.3,41.0239561943874,2963.8,2020-09-23,13500,0.219540740740741,NA
"7215",2020-10-20,"GB00BMBL1D50",813,41.0047912388775,3776.8,2020-09-23,13500,0.279762962962963,NA
"7216",2020-10-27,"GB00BMBL1D50",10,40.9856262833676,3786.8,2020-09-23,13500,0.280503703703704,NA
"7217",2020-11-03,"GB00BMBL1D50",105,40.9664613278576,3891.8,2020-09-23,13500,0.288281481481481,NA
"7218",2020-11-10,"GB00BMBL1D50",0,40.9472963723477,3891.8,2020-09-23,13500,0.288281481481481,NA
"7219",2020-11-17,"GB00BMBL1D50",0,40.9281314168378,3891.8,2020-09-23,13500,0.288281481481481,NA
"7220",2020-11-24,"GB00BMBL1D50",0,40.9089664613279,3891.8,2020-09-23,13500,0.288281481481481,NA
"7221",2020-12-01,"GB00BMBL1D50",0,40.8898015058179,3891.8,2020-09-23,13500,0.288281481481481,NA
"7222",2020-12-08,"GB00BMBL1D50",0,40.870636550308,3891.8,2020-09-23,13500,0.288281481481481,NA
"7223",2020-12-15,"GB00BMBL1D50",0,40.8514715947981,3891.8,2020-09-23,13500,0.288281481481481,NA
"7224",2021-01-05,"GB00BMBL1D50",45,40.7939767282683,3936.8,2020-09-23,13500,0.291614814814815,NA
"7225",2021-01-12,"GB00BMBL1D50",10,40.7748117727584,3946.8,2020-09-23,13500,0.292355555555556,NA
"7226",2021-01-19,"GB00BMBL1D50",0,40.7556468172485,3946.8,2020-09-23,13500,0.292355555555556,NA
"7227",2021-01-26,"GB00BMBL1D50",48,40.7364818617385,3994.8,2020-09-23,13500,0.295911111111111,NA
"7228",2021-02-02,"GB00BMBL1D50",80,40.7173169062286,4074.8,2020-09-23,13500,0.301837037037037,NA
"7229",2021-02-09,"GB00BMBL1D50",75,40.6981519507187,4149.8,2020-09-23,13500,0.307392592592593,NA
"7230",2021-02-16,"GB00BMBL1D50",50,40.6789869952088,4199.8,2020-09-23,13500,0.311096296296296,NA
"7231",2021-03-09,"GB00BMBL1D50",0,40.621492128679,4199.8,2021-03-03,15062.499,0.278824914776758,NA
"7232",2021-03-16,"GB00BMBL1D50",450,40.6023271731691,4649.8,2021-03-03,15062.499,0.308700435432394,NA
"7233",2021-03-23,"GB00BMBL1D50",0,40.5831622176591,4649.8,2021-03-03,15062.499,0.308700435432394,NA
"7234",2021-03-30,"GB00BMBL1D50",10,40.5639972621492,4659.8,2021-03-03,15062.499,0.309364335891408,NA
"7235",2021-04-06,"GB00BMBL1D50",58,40.5448323066393,4717.8,2021-03-03,15062.499,0.31321495855369,NA
"7236",2021-04-13,"GB00BMBL1D50",60,40.5256673511294,4777.8,2021-03-03,15062.499,0.317198361307775,NA
"7237",2021-04-20,"GB00BMBL1D50",0,40.5065023956194,4777.8,2021-03-03,15062.499,0.317198361307775,NA
"7238",2021-04-27,"GB00BMBL1D50",0,40.4873374401095,4777.8,2021-03-03,15062.499,0.317198361307775,NA
"7239",2021-05-18,"GB00BMBL1D50",60,40.4298425735797,4837.8,2021-05-12,16562.499,0.292093602541501,NA
"7240",2021-05-25,"GB00BMBL1D50",90,40.4106776180698,4927.8,2021-05-12,16562.499,0.29752756513374,NA
"7241",2021-06-01,"GB00BMBL1D50",60,40.3915126625599,4987.8,2021-05-12,16562.499,0.301150206861899,NA
"7242",2021-06-08,"GB00BMBL1D50",193,40.37234770705,5180.8,2021-05-12,16562.499,0.312803037754146,NA
"7243",2021-06-15,"GB00BMBL1D50",56,40.35318275154,5236.8,2021-05-12,16562.499,0.316184170033761,NA
"7244",2021-06-22,"GB00BMBL1D50",92,40.3340177960301,5328.8,2021-05-12,16562.499,0.321738887350272,NA
"7245",2021-07-13,"GB00BMBL1D50",20,40.2765229295003,5348.8,2021-07-07,18428.749,0.29024216456581,NA
"7246",2021-07-20,"GB00BMBL1D50",48,40.2573579739904,5396.8,2021-07-07,18428.749,0.292846790631312,NA
"7247",2021-07-27,"GB00BMBL1D50",0,40.2381930184805,5396.8,2021-07-07,18428.749,0.292846790631312,NA
"7248",2021-08-03,"GB00BMBL1D50",10,40.2190280629706,5406.8,2021-07-07,18428.749,0.293389421061625,NA
"7249",2021-08-10,"GB00BMBL1D50",15,40.1998631074606,5421.8,2021-07-07,18428.749,0.294203366707094,NA
"7250",2021-08-17,"GB00BMBL1D50",0,40.1806981519507,5421.8,2021-07-07,18428.749,0.294203366707094,NA
"7251",2021-08-24,"GB00BMBL1D50",25,40.1615331964408,5446.8,2021-07-07,18428.749,0.295559942782877,NA
"7252",2021-08-31,"GB00BMBL1D50",16,40.1423682409309,5462.8,2021-07-07,18428.749,0.296428151471378,NA
"7253",2021-09-07,"GB00BMBL1D50",0,40.1232032854209,5462.8,2021-07-07,18428.749,0.296428151471378,NA
"7254",2021-09-14,"GB00BMBL1D50",57,40.104038329911,5519.8,2021-07-07,18428.749,0.299521144924162,NA
"7255",2021-09-21,"GB00BMBL1D50",299,40.0848733744011,5818.8,2021-07-07,18428.749,0.31574579479052,NA
"7256",2021-09-28,"GB00BMBL1D50",0,40.0657084188912,5818.8,2021-07-07,18428.749,0.31574579479052,NA
"7257",2021-10-19,"GB00BMBL1D50",0,40.0082135523614,5818.8,2021-10-13,19991.249,0.291067356521846,NA
"7258",2021-10-26,"GB00BMBL1D50",60,39.9890485968515,5878.8,2021-10-13,19991.249,0.294068669746448,NA
"7259",2021-11-02,"GB00BMBL1D50",45,39.9698836413415,5923.8,2021-10-13,19991.249,0.296319654664899,NA
"7260",2021-11-09,"GB00BMBL1D50",19,39.9507186858316,5942.8,2021-10-13,19991.249,0.297270070519356,NA
"7261",2021-11-16,"GB00BMBL1D50",0,39.9315537303217,5942.8,2021-10-13,19991.249,0.297270070519356,NA
"7262",2021-11-23,"GB00BMBL1D50",0,39.9123887748118,5942.8,2021-10-13,19991.249,0.297270070519356,NA
"7263",2021-11-30,"GB00BMBL1D50",0,39.8932238193018,5942.8,2021-10-13,19991.249,0.297270070519356,NA
"7264",2021-12-07,"GB00BMBL1D50",0,39.8740588637919,5942.8,2021-10-13,19991.249,0.297270070519356,NA
"7265",2021-12-14,"GB00BMBL1D50",35,39.854893908282,5977.8,2021-10-13,19991.249,0.29902083656704,NA
"7266",2020-06-16,"GB00BMBL1F74",210.9,30.3490759753593,210.9,2020-06-10,9000,0.0234333333333333,NA
"7267",2020-06-17,"GB00BMBL1F74",323,30.3463381245722,533.9,2020-06-10,9000,0.0593222222222222,0.595
"7268",2020-06-18,"GB00BMBL1F74",28,30.3436002737851,561.9,2020-06-10,9000,0.0624333333333333,0.607
"7269",2020-06-23,"GB00BMBL1F74",294,30.3299110198494,855.9,2020-06-10,9000,0.0951,NA
"7270",2020-07-09,"GB00BMBL1F74",100,30.2861054072553,955.9,2020-07-02,11785.999,0.081104707373554,0.632
"7271",2020-07-28,"GB00BMBL1F74",0,30.2340862422998,955.9,2020-07-22,14496.999,0.065937784778767,NA
"7272",2020-07-30,"GB00BMBL1F74",326,30.2286105407255,1281.9,2020-07-22,14496.999,0.0884251975184657,0.637
"7273",2020-08-04,"GB00BMBL1F74",560.9,30.2149212867899,1842.8,2020-07-22,14496.999,0.12711596379361,NA
"7274",2020-08-06,"GB00BMBL1F74",371,30.2094455852156,2213.8,2020-07-22,14496.999,0.152707467248911,0.613
"7275",2020-08-25,"GB00BMBL1F74",625,30.1574264202601,2838.8,2020-08-19,16974.249,0.16724156691704,NA
"7276",2020-09-01,"GB00BMBL1F74",490,30.1382614647502,3328.8,2020-08-19,16974.249,0.196108823430126,NA
"7277",2020-09-22,"GB00BMBL1F74",45,30.0807665982204,3373.8,2020-09-11,19395.998,0.173943098983615,NA
"7278",2020-09-29,"GB00BMBL1F74",10,30.0616016427105,3383.8,2020-09-11,19395.998,0.174458669257442,NA
"7279",2020-10-06,"GB00BMBL1F74",489,30.0424366872005,3872.8,2020-09-11,19395.998,0.199670055647562,NA
"7280",2020-10-13,"GB00BMBL1F74",309,30.0232717316906,4181.8,2020-09-11,19395.998,0.215601177108804,NA
"7281",2020-11-03,"GB00BMBL1F74",585.1,29.9657768651608,4766.9,2020-10-23,21382.873,0.222930753973051,NA
"7282",2020-11-24,"GB00BMBL1F74",29.3,29.9082819986311,4796.2,2020-11-18,23882.873,0.200821735307976,NA
"7283",2020-12-15,"GB00BMBL1F74",817.2,29.8507871321013,5613.4,2020-12-09,26382.873,0.212766820353492,NA
"7284",2021-01-05,"GB00BMBL1F74",1182,29.7932922655715,6795.4,2020-12-09,26382.873,0.257568612789062,NA
"7285",2021-01-12,"GB00BMBL1F74",991.7,29.7741273100616,7787.1,2020-12-09,26382.873,0.295157392449261,NA
"7286",2021-02-02,"GB00BMBL1F74",468,29.7166324435318,8255.1,2021-01-27,28132.873,0.29343252642558,NA
"7287",2021-02-09,"GB00BMBL1F74",913,29.6974674880219,9168.1,2021-01-27,28132.873,0.325885664077039,NA
"7288",2021-03-02,"GB00BMBL1F74",554,29.6399726214921,9722.1,2021-02-24,30632.871,0.317374757331756,NA
"7289",2021-03-09,"GB00BMBL1F74",251,29.6208076659822,9973.1,2021-02-24,30632.871,0.32556856978897,NA
"7290",2021-03-16,"GB00BMBL1F74",347,29.6016427104723,10320.1,2021-02-24,30632.871,0.336896270676033,NA
"7291",2021-03-23,"GB00BMBL1F74",10,29.5824777549624,10330.1,2021-02-24,30632.871,0.337222717387476,NA
"7292",2021-03-30,"GB00BMBL1F74",156,29.5633127994524,10486.1,2021-02-24,30632.871,0.342315286085983,NA
"7293",2021-04-06,"GB00BMBL1F74",539,29.5441478439425,11025.1,2021-02-24,30632.871,0.359910763832747,NA
"7294",2021-04-13,"GB00BMBL1F74",491,29.5249828884326,11516.1,2021-02-24,30632.871,0.375939297364586,NA
"7295",2021-04-20,"GB00BMBL1F74",787.5,29.5058179329227,12303.6,2021-02-24,30632.871,0.401646975890703,NA
"7296",2021-04-27,"GB00BMBL1F74",436.8,29.4866529774127,12740.4,2021-02-24,30632.871,0.415906168246522,NA
"7297",2021-05-04,"GB00BMBL1F74",759.9,29.4674880219028,13500.3,2021-02-24,30632.871,0.440712853849056,NA
"7298",2021-05-11,"GB00BMBL1F74",534,29.4483230663929,14034.3,2021-02-24,30632.871,0.458145108240099,NA
"7299",2021-05-18,"GB00BMBL1F74",541.7,29.429158110883,14576,2021-02-24,30632.871,0.475828726598953,NA
"7300",2021-05-25,"GB00BMBL1F74",614,29.409993155373,15190,2021-02-24,30632.871,0.495872554681538,NA
"7301",2021-06-01,"GB00BMBL1F74",264,29.3908281998631,15454,2021-02-24,30632.871,0.504490747863627,NA
"7302",2021-06-08,"GB00BMBL1F74",470,29.3716632443532,15924,2021-02-24,30632.871,0.519833743301436,NA
"7303",2021-06-15,"GB00BMBL1F74",550,29.3524982888433,16474,2021-02-24,30632.871,0.537788312430787,NA
"7304",2021-06-22,"GB00BMBL1F74",490,29.3333333333333,16964,2021-02-24,30632.871,0.553784201291482,NA
"7305",2021-06-29,"GB00BMBL1F74",16,29.3141683778234,16980,2021-02-24,30632.871,0.55430651602979,NA
"7306",2021-07-06,"GB00BMBL1F74",246,29.2950034223135,17226,2021-02-24,30632.871,0.562337105131282,NA
"7307",2021-07-13,"GB00BMBL1F74",189,29.2758384668036,17415,2021-02-24,30632.871,0.56850694797755,NA
"7308",2021-07-20,"GB00BMBL1F74",265,29.2566735112936,17680,2021-02-24,30632.871,0.577157785830783,NA
"7309",2021-07-27,"GB00BMBL1F74",214,29.2375085557837,17894,2021-02-24,30632.871,0.584143745455658,NA
"7310",2021-08-03,"GB00BMBL1F74",363.3,29.2183436002738,18257.3,2021-02-24,30632.871,0.596003554482373,NA
"7311",2021-08-10,"GB00BMBL1F74",329,29.1991786447639,18586.3,2021-02-24,30632.871,0.606743651288839,NA
"7312",2021-08-17,"GB00BMBL1F74",207,29.1800136892539,18793.3,2021-02-24,30632.871,0.613501098215704,NA
"7313",2021-08-24,"GB00BMBL1F74",103,29.160848733744,18896.3,2021-02-24,30632.871,0.616863499343565,NA
"7314",2021-08-31,"GB00BMBL1F74",225,29.1416837782341,19121.3,2021-02-24,30632.871,0.624208550351027,NA
"7315",2021-09-07,"GB00BMBL1F74",81,29.1225188227242,19202.3,2021-02-24,30632.871,0.626852768713713,NA
"7316",2021-09-14,"GB00BMBL1F74",344,29.1033538672142,19546.3,2021-02-24,30632.871,0.638082535587343,NA
"7317",2021-09-21,"GB00BMBL1F74",315,29.0841889117043,19861.3,2021-02-24,30632.871,0.64836560699779,NA
"7318",2021-09-28,"GB00BMBL1F74",227,29.0650239561944,20088.3,2021-02-24,30632.871,0.655775947347541,NA
"7319",2021-10-05,"GB00BMBL1F74",129,29.0458590006845,20217.3,2021-02-24,30632.871,0.659987109925152,NA
"7320",2021-10-12,"GB00BMBL1F74",318,29.0266940451745,20535.3,2021-02-24,30632.871,0.670368115349031,NA
"7321",2021-10-19,"GB00BMBL1F74",177.6,29.0075290896646,20712.9,2021-02-24,30632.871,0.676165808944255,NA
"7322",2021-10-26,"GB00BMBL1F74",0,28.9883641341547,20712.9,2021-02-24,30632.871,0.676165808944255,NA
"7323",2021-11-02,"GB00BMBL1F74",70,28.9691991786448,20782.9,2021-02-24,30632.871,0.678450935924354,NA
"7324",2021-11-09,"GB00BMBL1F74",130,28.9500342231348,20912.9,2021-02-24,30632.871,0.68269474317311,NA
"7325",2021-11-16,"GB00BMBL1F74",21,28.9308692676249,20933.9,2021-02-24,30632.871,0.68338028126714,NA
"7326",2021-11-23,"GB00BMBL1F74",0,28.911704312115,20933.9,2021-02-24,30632.871,0.68338028126714,NA
"7327",2021-11-30,"GB00BMBL1F74",187,28.8925393566051,21120.9,2021-02-24,30632.871,0.689484834771119,NA
"7328",2021-12-07,"GB00BMBL1F74",337.1,28.8733744010951,21458,2021-02-24,30632.871,0.700489353413854,NA
"7329",2020-06-18,"GB00BMBL1G81",539.3,7.61943874058864,539.3,2020-06-12,4036.624,0.133601742446163,0.104
"7330",2020-06-23,"GB00BMBL1G81",455,7.60574948665298,994.3,2020-06-12,4036.624,0.24631969685559,NA
"7331",2020-07-09,"GB00BMBL1G81",200,7.56194387405886,1194.3,2020-07-02,7036.624,0.169726277828686,0.093
"7332",2020-07-14,"GB00BMBL1G81",225,7.5482546201232,1419.3,2020-07-02,7036.624,0.201701838836351,NA
"7333",2020-07-30,"GB00BMBL1G81",988.7,7.50444900752909,2408,2020-07-23,10036.624,0.239921312186249,0.02
"7334",2020-08-04,"GB00BMBL1G81",296.6,7.49075975359343,2704.6,2020-07-23,10036.624,0.26947308178527,NA
"7335",2020-08-19,"GB00BMBL1G81",63.4,7.44969199178645,2768,2020-08-13,13474.123,0.20543080985679,0.109
"7336",2020-08-26,"GB00BMBL1G81",763,7.43052703627652,3531,2020-08-13,13474.123,0.262057871966881,0.117
"7337",2020-09-16,"GB00BMBL1G81",580,7.37303216974675,4111,2020-09-04,16886.872,0.243443545968726,0.081
"7338",2020-10-07,"GB00BMBL1G81",10,7.31553730321698,4121,2020-09-30,20324.371,0.202761502434688,0.145
"7339",2020-10-14,"GB00BMBL1G81",80,7.29637234770705,4201,2020-09-30,20324.371,0.206697663607892,0.134
"7340",2020-10-21,"GB00BMBL1G81",100,7.27720739219713,4301,2020-09-30,20324.371,0.211617865074398,0.052
"7341",2020-11-11,"GB00BMBL1G81",310.5,7.21971252566735,4611.5,2020-11-04,23729.996,0.194332101868032,0.228
"7342",2020-11-18,"GB00BMBL1G81",400,7.20054757015743,5011.5,2020-11-04,23729.996,0.211188404751522,0.199
"7343",2020-11-25,"GB00BMBL1G81",0,7.1813826146475,5011.5,2020-11-04,23729.996,0.211188404751522,0.182
"7344",2020-12-02,"GB00BMBL1G81",600,7.16221765913758,5611.5,2020-11-04,23729.996,0.236472859076757,0.178
"7345",2020-12-09,"GB00BMBL1G81",190,7.14305270362765,5801.5,2020-11-04,23729.996,0.244479602946414,0.143
"7346",2020-12-16,"GB00BMBL1G81",345,7.12388774811773,6146.5,2020-11-04,23729.996,0.259018164183424,0.093
"7347",2021-01-20,"GB00BMBL1G81",50,7.0280629705681,6196.5,2021-01-13,26729.996,0.231818216508525,0.132
"7348",2021-01-27,"GB00BMBL1G81",53,7.00889801505818,6249.5,2021-01-13,26729.996,0.233801007676918,0.108
"7349",2021-02-01,"GB00BMBL1G81",321,6.99520876112252,6570.5,2021-01-13,26729.996,0.245809988149643,NA
"7350",2021-02-08,"GB00BMBL1G81",327,6.97604380561259,6897.5,2021-01-13,26729.996,0.258043435547091,NA
"7351",2021-02-15,"GB00BMBL1G81",417,6.95687885010267,7314.5,2021-01-13,26729.996,0.273643886815396,NA
"7352",2021-02-22,"GB00BMBL1G81",463.7,6.93771389459274,7778.2,2021-01-13,26729.996,0.290991438981136,NA
"7353",2021-03-01,"GB00BMBL1G81",285,6.91854893908282,8063.2,2021-01-13,26729.996,0.301653617905517,NA
