"","Dates","Tenor","OIS_YLD","GILT_YLD","ISIN","percent_of_freefloat","gilt_ois_spread","mat_sec"
"38212",2019-07-02,"40Y",0.8807,1.281,"GB00BD0XH204",0.102114247829543,0.4003,"long"
"38213",2019-07-02,"50Y",0.87255,1.264,"GB00BBJNQY21",0.123491014120179,0.39145,"long"
"38214",2019-07-03,"1Y",0.5889,0.58,"GB00BN65R198",0.18898860168619,-0.00890000000000002,"untargeted_short"
"38215",2019-07-03,"2Y",0.5315,0.505,"GB00BYY5F581",0.208149141970581,-0.0265,"untargeted_short"
"38216",2019-07-03,"3Y",0.5246,0.447,"GB00BD0PCK97",0.111041569438135,-0.0775999999999999,"short"
"38217",2019-07-03,"4Y",0.5355,0.479,"GB00BF0HZ991",0.0604579341019679,-0.0565,"short"
"38218",2019-07-03,"5Y",0.5558,0.494,"GB00BFWFPL34",0.00202215809469885,-0.0618,"short"
"38219",2019-07-03,"6Y",0.5787,0.495,"GB00BTHH2R79",0.643772014180444,-0.0837,"short"
"38220",2019-07-03,"7Y",0.6048,0.547,"GB00BYZW3G56",0.316251508688197,-0.0578,"medium"
"38221",2019-07-03,"8Y",0.6326,0.607,"GB00BDRHNP05",0.279228519425061,-0.0256000000000001,"medium"
"38222",2019-07-03,"10Y",0.6869,0.691,"GB00BFX0ZL78",0.00297107285033629,0.00409999999999999,"medium"
"38223",2019-07-03,"15Y",0.79475,1.038,"GB00B52WS153",0.469881515062274,0.24325,"long"
"38224",2019-07-03,"20Y",0.8445,1.2,"GB00BZB26Y51",0.045378185125247,0.3555,"long"
"38225",2019-07-03,"30Y",0.8607,1.316,"GB00BDCHBW80",0.0906149989912577,0.4553,"long"
"38226",2019-07-03,"40Y",0.8561,1.245,"GB00BD0XH204",0.102114247829543,0.3889,"long"
"38227",2019-07-03,"50Y",0.84725,1.231,"GB00BBJNQY21",0.123491014120179,0.38375,"long"
"38228",2019-07-04,"1Y",0.5817,0.585,"GB00BN65R198",0.18898860168619,0.00329999999999997,"untargeted_short"
"38229",2019-07-04,"2Y",0.5215,0.511,"GB00BYY5F581",0.208149141970581,-0.0105,"untargeted_short"
"38230",2019-07-04,"3Y",0.5138,0.449,"GB00BD0PCK97",0.111041569438135,-0.0648,"short"
"38231",2019-07-04,"4Y",0.522,0.473,"GB00BF0HZ991",0.0604579341019679,-0.049,"short"
"38232",2019-07-04,"5Y",0.5412,0.485,"GB00BFWFPL34",0.00202215809469885,-0.0562,"short"
"38233",2019-07-04,"6Y",0.5646,0.481,"GB00BTHH2R79",0.643772014180444,-0.0836,"short"
"38234",2019-07-04,"7Y",0.5887,0.534,"GB00BYZW3G56",0.316251508688197,-0.0547,"medium"
"38235",2019-07-04,"8Y",0.6149,0.592,"GB00BDRHNP05",0.279228519425061,-0.0229,"medium"
"38236",2019-07-04,"10Y",0.6692,0.676,"GB00BFX0ZL78",0.00297107285033629,0.00680000000000003,"medium"
"38237",2019-07-04,"15Y",0.7777,1.025,"GB00B52WS153",0.469881515062274,0.2473,"long"
"38238",2019-07-04,"20Y",0.828,1.19,"GB00BZB26Y51",0.045378185125247,0.362,"long"
"38239",2019-07-04,"30Y",0.8475,1.311,"GB00BDCHBW80",0.0906149989912577,0.4635,"long"
"38240",2019-07-04,"40Y",0.847,1.249,"GB00BD0XH204",0.102114247829543,0.402,"long"
"38241",2019-07-04,"50Y",0.839,1.238,"GB00BBJNQY21",0.123491014120179,0.399,"long"
"38242",2019-07-05,"1Y",0.6075,0.633,"GB00BN65R198",0.18898860168619,0.0255,"untargeted_short"
"38243",2019-07-05,"2Y",0.566,0.563,"GB00BYY5F581",0.208149141970581,-0.003,"untargeted_short"
"38244",2019-07-05,"3Y",0.5647,0.501,"GB00BD0PCK97",0.111041569438135,-0.0637,"short"
"38245",2019-07-05,"4Y",0.5785,0.529,"GB00BF0HZ991",0.0604579341019679,-0.0495,"short"
"38246",2019-07-05,"5Y",0.60125,0.542,"GB00BFWFPL34",0.00202215809469885,-0.0592499999999999,"short"
"38247",2019-07-05,"6Y",0.62425,0.539,"GB00BTHH2R79",0.643772014180444,-0.0852499999999999,"short"
"38248",2019-07-05,"7Y",0.6495,0.594,"GB00BYZW3G56",0.316251508688197,-0.0555,"medium"
"38249",2019-07-05,"8Y",0.6765,0.654,"GB00BDRHNP05",0.279228519425061,-0.0225,"medium"
"38250",2019-07-05,"10Y",0.7309,0.738,"GB00BFX0ZL78",0.00297107285033629,0.0071,"medium"
"38251",2019-07-05,"15Y",0.83675,1.08,"GB00B52WS153",0.469881515062274,0.24325,"long"
"38252",2019-07-05,"20Y",0.88425,1.245,"GB00BZB26Y51",0.045378185125247,0.36075,"long"
"38253",2019-07-05,"30Y",0.8995,1.364,"GB00BDCHBW80",0.0906149989912577,0.4645,"long"
"38254",2019-07-05,"40Y",0.8999,1.303,"GB00BD0XH204",0.102114247829543,0.4031,"long"
"38255",2019-07-05,"50Y",0.8911,1.294,"GB00BBJNQY21",0.123491014120179,0.4029,"long"
"38256",2019-07-08,"1Y",0.594,0.624,"GB00BN65R198",0.18898860168619,0.03,"untargeted_short"
"38257",2019-07-08,"2Y",0.5401,0.553,"GB00BYY5F581",0.208149141970581,0.0129,"untargeted_short"
"38258",2019-07-08,"3Y",0.535,0.49,"GB00BD0PCK97",0.111041569438135,-0.045,"short"
"38259",2019-07-08,"4Y",0.5505,0.512,"GB00BF0HZ991",0.0604579341019679,-0.0385,"short"
"38260",2019-07-08,"5Y",0.5718,0.525,"GB00BFWFPL34",0.00202215809469885,-0.0468,"short"
"38261",2019-07-08,"6Y",0.5955,0.519,"GB00BTHH2R79",0.643772014180444,-0.0765,"short"
"38262",2019-07-08,"7Y",0.6215,0.574,"GB00BYZW3G56",0.316251508688197,-0.0475000000000001,"medium"
"38263",2019-07-08,"8Y",0.6486,0.632,"GB00BDRHNP05",0.279228519425061,-0.0165999999999999,"medium"
"38264",2019-07-08,"10Y",0.7047,0.715,"GB00BFX0ZL78",0.00297107285033629,0.0103,"medium"
"38265",2019-07-08,"15Y",0.8131,1.064,"GB00B52WS153",0.469881515062274,0.2509,"long"
"38266",2019-07-08,"20Y",0.8625,1.228,"GB00BZB26Y51",0.045378185125247,0.3655,"long"
"38267",2019-07-08,"30Y",0.8799,1.351,"GB00BDCHBW80",0.0906149989912577,0.4711,"long"
"38268",2019-07-08,"40Y",0.877,1.291,"GB00BD0XH204",0.102114247829543,0.414,"long"
"38269",2019-07-08,"50Y",0.8685,1.281,"GB00BBJNQY21",0.123491014120179,0.4125,"long"
"38270",2019-07-09,"1Y",0.5955,0.621,"GB00BN65R198",0.18898860168619,0.0255,"untargeted_short"
"38271",2019-07-09,"2Y",0.5425,0.552,"GB00BYY5F581",0.208149141970581,0.00950000000000006,"untargeted_short"
"38272",2019-07-09,"3Y",0.5384,0.492,"GB00BD0PCK97",0.111041569438135,-0.0464,"short"
"38273",2019-07-09,"4Y",0.5505,0.516,"GB00BF0HZ991",0.0604579341019679,-0.0345,"short"
"38274",2019-07-09,"5Y",0.5705,0.53,"GB00BFWFPL34",0.00202215809469885,-0.0405,"short"
"38275",2019-07-09,"6Y",0.5955,0.525,"GB00BTHH2R79",0.643772014180444,-0.0705,"short"
"38276",2019-07-09,"7Y",0.62,0.581,"GB00BYZW3G56",0.316251508688197,-0.039,"medium"
"38277",2019-07-09,"8Y",0.6499,0.639,"GB00BDRHNP05",0.279228519425061,-0.0109,"medium"
"38278",2019-07-09,"10Y",0.7025,0.72,"GB00BFX0ZL78",0.00297107285033629,0.0175,"medium"
"38279",2019-07-09,"15Y",0.813,1.068,"GB00B52WS153",0.469881515062274,0.255,"long"
"38280",2019-07-09,"20Y",0.86275,1.233,"GB00BZB26Y51",0.045378185125247,0.37025,"long"
"38281",2019-07-09,"30Y",0.877,1.353,"GB00BDCHBW80",0.0906149989912577,0.476,"long"
"38282",2019-07-09,"40Y",0.8761,1.289,"GB00BD0XH204",0.102114247829543,0.4129,"long"
"38283",2019-07-09,"50Y",0.86675,1.28,"GB00BBJNQY21",0.123491014120179,0.41325,"long"
"38284",2019-07-10,"1Y",0.605,0.634,"GB00BN65R198",0.18898860168619,0.029,"untargeted_short"
"38285",2019-07-10,"2Y",0.565,0.573,"GB00BYY5F581",0.208149141970581,0.00800000000000001,"untargeted_short"
"38286",2019-07-10,"3Y",0.5678,0.522,"GB00BD0PCK97",0.111041569438135,-0.0458,"short"
"38287",2019-07-10,"4Y",0.584,0.548,"GB00BF0HZ991",0.0604579341019679,-0.0359999999999999,"short"
"38288",2019-07-10,"5Y",0.606,0.564,"GB00BFWFPL34",0.00202215809469885,-0.042,"short"
"38289",2019-07-10,"6Y",0.63225,0.56,"GB00BTHH2R79",0.643772014180444,-0.0722499999999999,"short"
"38290",2019-07-10,"7Y",0.6605,0.616,"GB00BYZW3G56",0.316251508688197,-0.0445,"medium"
"38291",2019-07-10,"8Y",0.689,0.677,"GB00BDRHNP05",0.279228519425061,-0.0119999999999999,"medium"
"38292",2019-07-10,"10Y",0.746,0.758,"GB00BFX0ZL78",0.00297107285033629,0.012,"medium"
"38293",2019-07-10,"15Y",0.855,1.101,"GB00B52WS153",0.469881515062274,0.246,"long"
"38294",2019-07-10,"20Y",0.90225,1.264,"GB00BZB26Y51",0.045378185125247,0.36175,"long"
"38295",2019-07-10,"30Y",0.9145,1.379,"GB00BDCHBW80",0.0906149989912577,0.4645,"long"
"38296",2019-07-10,"40Y",0.913,1.311,"GB00BD0XH204",0.102114247829543,0.398,"long"
"38297",2019-07-10,"50Y",0.903,1.301,"GB00BBJNQY21",0.123491014120179,0.398,"long"
"38298",2019-07-11,"1Y",0.6199,0.67,"GB00BN65R198",0.18898860168619,0.0501,"untargeted_short"
"38299",2019-07-11,"2Y",0.595,0.614,"GB00BYY5F581",0.208149141970581,0.019,"untargeted_short"
"38300",2019-07-11,"3Y",0.6098,0.578,"GB00BD0PCK97",0.111041569438135,-0.0318000000000001,"short"
"38301",2019-07-11,"4Y",0.631,0.614,"GB00BF0HZ991",0.0604579341019679,-0.017,"short"
"38302",2019-07-11,"5Y",0.659,0.635,"GB00BFWFPL34",0.00202215809469885,-0.024,"short"
"38303",2019-07-11,"6Y",0.6877,0.63,"GB00BTHH2R79",0.643772014180444,-0.0577,"short"
"38304",2019-07-11,"7Y",0.717,0.69,"GB00BYZW3G56",0.316251508688197,-0.027,"medium"
"38305",2019-07-11,"8Y",0.747,0.753,"GB00BDRHNP05",0.279228519425061,0.00600000000000001,"medium"
"38306",2019-07-11,"10Y",0.8057,0.836,"GB00BFX0ZL78",0.00297107285033629,0.0303,"medium"
"38307",2019-07-11,"15Y",0.914,1.173,"GB00B52WS153",0.469881515062274,0.259,"long"
"38308",2019-07-11,"20Y",0.9616,1.335,"GB00BZB26Y51",0.045378185125247,0.3734,"long"
"38309",2019-07-11,"30Y",0.9734,1.443,"GB00BDCHBW80",0.0906149989912577,0.4696,"long"
"38310",2019-07-11,"40Y",0.9675,1.369,"GB00BD0XH204",0.102114247829543,0.4015,"long"
"38311",2019-07-11,"50Y",0.9559,1.356,"GB00BBJNQY21",0.123491014120179,0.4001,"long"
"38312",2019-07-12,"1Y",0.616,0.645,"GB00BN65R198",0.18898860168619,0.029,"untargeted_short"
"38313",2019-07-12,"2Y",0.5885,0.594,"GB00BYY5F581",0.208149141970581,0.00549999999999995,"untargeted_short"
"38314",2019-07-12,"3Y",0.6035,0.57,"GB00BD0PCK97",0.111041569438135,-0.0335000000000001,"short"
"38315",2019-07-12,"4Y",0.6245,0.606,"GB00BF0HZ991",0.0604579341019679,-0.0185000000000001,"short"
"38316",2019-07-12,"5Y",0.6536,0.626,"GB00BFWFPL34",0.00202215809469885,-0.0276,"short"
"38317",2019-07-12,"6Y",0.6845,0.623,"GB00BTHH2R79",0.643772014180444,-0.0615,"short"
"38318",2019-07-12,"7Y",0.7141,0.683,"GB00BYZW3G56",0.316251508688197,-0.0310999999999999,"medium"
"38319",2019-07-12,"8Y",0.7444,0.75,"GB00BDRHNP05",0.279228519425061,0.00560000000000005,"medium"
"38320",2019-07-12,"10Y",0.8024,0.835,"GB00BFX0ZL78",0.00297107285033629,0.0326,"medium"
"38321",2019-07-12,"15Y",0.9103,1.167,"GB00B52WS153",0.469881515062274,0.2567,"long"
"38322",2019-07-12,"20Y",0.9573,1.327,"GB00BZB26Y51",0.045378185125247,0.3697,"long"
"38323",2019-07-12,"30Y",0.96775,1.44,"GB00BDCHBW80",0.0906149989912577,0.47225,"long"
"38324",2019-07-12,"40Y",0.9612,1.365,"GB00BD0XH204",0.102114247829543,0.4038,"long"
"38325",2019-07-12,"50Y",0.94775,1.352,"GB00BBJNQY21",0.123491014120179,0.40425,"long"
"38326",2019-07-15,"1Y",0.604,0.625,"GB00BN65R198",0.18898860168619,0.021,"untargeted_short"
"38327",2019-07-15,"2Y",0.5705,0.574,"GB00BYY5F581",0.208149141970581,0.00349999999999995,"untargeted_short"
"38328",2019-07-15,"3Y",0.58185,0.542,"GB00BD0PCK97",0.111041569438135,-0.0398499999999999,"short"
"38329",2019-07-15,"4Y",0.599,0.572,"GB00BF0HZ991",0.0604579341019679,-0.027,"short"
"38330",2019-07-15,"5Y",0.6263,0.587,"GB00BFWFPL34",0.00202215809469885,-0.0393,"short"
"38331",2019-07-15,"6Y",0.653,0.585,"GB00BTHH2R79",0.643772014180444,-0.0680000000000001,"short"
"38332",2019-07-15,"7Y",0.682,0.647,"GB00BYZW3G56",0.316251508688197,-0.035,"medium"
"38333",2019-07-15,"8Y",0.712,0.712,"GB00BDRHNP05",0.279228519425061,0,"medium"
"38334",2019-07-15,"10Y",0.77125,0.801,"GB00BFX0ZL78",0.00297107285033629,0.0297500000000001,"medium"
"38335",2019-07-15,"15Y",0.881,1.134,"GB00B52WS153",0.469881515062274,0.253,"long"
"38336",2019-07-15,"20Y",0.9296,1.294,"GB00BZB26Y51",0.045378185125247,0.3644,"long"
"38337",2019-07-15,"30Y",0.94025,1.41,"GB00BDCHBW80",0.0906149989912577,0.46975,"long"
"38338",2019-07-15,"40Y",0.933,1.335,"GB00BD0XH204",0.102114247829543,0.402,"long"
"38339",2019-07-15,"50Y",0.918,1.321,"GB00BBJNQY21",0.123491014120179,0.403,"long"
"38340",2019-07-16,"1Y",0.5979,0.64,"GB00BN65R198",0.18898860168619,0.0421,"untargeted_short"
"38341",2019-07-16,"2Y",0.574,0.587,"GB00BYY5F581",0.208149141970581,0.013,"untargeted_short"
"38342",2019-07-16,"3Y",0.5885,0.551,"GB00BD0PCK97",0.111041569438135,-0.0375,"short"
"38343",2019-07-16,"4Y",0.61,0.578,"GB00BF0HZ991",0.0604579341019679,-0.032,"short"
"38344",2019-07-16,"5Y",0.6345,0.593,"GB00BFWFPL34",0.00202215809469885,-0.0415,"short"
"38345",2019-07-16,"6Y",0.661,0.592,"GB00BTHH2R79",0.643772014180444,-0.0690000000000001,"short"
"38346",2019-07-16,"7Y",0.6874,0.659,"GB00BYZW3G56",0.316251508688197,-0.0284,"medium"
"38347",2019-07-16,"8Y",0.716,0.73,"GB00BDRHNP05",0.279228519425061,0.014,"medium"
"38348",2019-07-16,"10Y",0.7725,0.821,"GB00BFX0ZL78",0.00297107285033629,0.0485,"medium"
"38349",2019-07-16,"15Y",0.8835,1.155,"GB00B52WS153",0.469881515062274,0.2715,"long"
"38350",2019-07-16,"20Y",0.9325,1.314,"GB00BZB26Y51",0.045378185125247,0.3815,"long"
"38351",2019-07-16,"30Y",0.9443,1.434,"GB00BDCHBW80",0.0906149989912577,0.4897,"long"
"38352",2019-07-16,"40Y",0.9363,1.363,"GB00BD0XH204",0.102114247829543,0.4267,"long"
"38353",2019-07-16,"50Y",0.9232,1.35,"GB00BBJNQY21",0.123491014120179,0.4268,"long"
"38354",2019-07-17,"1Y",0.57948,0.593,"GB00BN65R198",0.18898860168619,0.01352,"untargeted_short"
"38355",2019-07-17,"2Y",0.543,0.541,"GB00BYY5F581",0.208149141970581,-0.002,"untargeted_short"
"38356",2019-07-17,"3Y",0.5495,0.501,"GB00BD0PCK97",0.111041569438135,-0.0485,"short"
"38357",2019-07-17,"4Y",0.569,0.522,"GB00BF0HZ991",0.0604579341019679,-0.0469999999999999,"short"
"38358",2019-07-17,"5Y",0.59375,0.537,"GB00BFWFPL34",0.00202215809469885,-0.05675,"short"
"38359",2019-07-17,"6Y",0.61825,0.527,"GB00BTHH2R79",0.643772014180444,-0.0912499999999999,"short"
"38360",2019-07-17,"7Y",0.646,0.597,"GB00BYZW3G56",0.316251508688197,-0.049,"medium"
"38361",2019-07-17,"8Y",0.674,0.668,"GB00BDRHNP05",0.279228519425061,-0.00600000000000001,"medium"
"38362",2019-07-17,"10Y",0.7301,0.759,"GB00BFX0ZL78",0.00297107285033629,0.0289,"medium"
"38363",2019-07-17,"15Y",0.84375,1.099,"GB00B52WS153",0.469881515062274,0.25525,"long"
"38364",2019-07-17,"20Y",0.89325,1.259,"GB00BZB26Y51",0.045378185125247,0.36575,"long"
"38365",2019-07-17,"30Y",0.912,1.386,"GB00BDCHBW80",0.0906149989912577,0.474,"long"
"38366",2019-07-17,"40Y",0.9055,1.317,"GB00BD0XH204",0.102114247829543,0.4115,"long"
"38367",2019-07-17,"50Y",0.89275,1.306,"GB00BBJNQY21",0.123491014120179,0.41325,"long"
"38368",2019-07-18,"1Y",0.574,0.586,"GB00BN65R198",0.18898860168619,0.012,"untargeted_short"
"38369",2019-07-18,"2Y",0.539,0.534,"GB00BYY5F581",0.208149141970581,-0.005,"untargeted_short"
"38370",2019-07-18,"3Y",0.5472,0.492,"GB00BD0PCK97",0.111041569438135,-0.0552,"short"
"38371",2019-07-18,"4Y",0.567,0.513,"GB00BF0HZ991",0.0604579341019679,-0.0539999999999999,"short"
"38372",2019-07-18,"5Y",0.5913,0.536,"GB00BFWFPL34",0.00202215809469885,-0.0553,"short"
"38373",2019-07-18,"6Y",0.6195,0.529,"GB00BTHH2R79",0.643772014180444,-0.0905,"short"
"38374",2019-07-18,"7Y",0.64725,0.599,"GB00BYZW3G56",0.316251508688197,-0.04825,"medium"
"38375",2019-07-18,"8Y",0.677,0.666,"GB00BDRHNP05",0.279228519425061,-0.011,"medium"
"38376",2019-07-18,"10Y",0.7365,0.759,"GB00BFX0ZL78",0.00297107285033629,0.0225,"medium"
"38377",2019-07-18,"15Y",0.85,1.098,"GB00B52WS153",0.469881515062274,0.248,"long"
"38378",2019-07-18,"20Y",0.901,1.26,"GB00BZB26Y51",0.045378185125247,0.359,"long"
"38379",2019-07-18,"30Y",0.919,1.384,"GB00BDCHBW80",0.0906149989912577,0.465,"long"
"38380",2019-07-18,"40Y",0.9132,1.318,"GB00BD0XH204",0.102114247829543,0.4048,"long"
"38381",2019-07-18,"50Y",0.901,1.306,"GB00BBJNQY21",0.123491014120179,0.405,"long"
"38382",2019-07-19,"1Y",0.5701,0.564,"GB00BN65R198",0.18898860168619,-0.00610000000000011,"untargeted_short"
"38383",2019-07-19,"2Y",0.527,0.516,"GB00BYY5F581",0.208149141970581,-0.011,"untargeted_short"
"38384",2019-07-19,"3Y",0.5322,0.468,"GB00BD0PCK97",0.111041569438135,-0.0642,"short"
"38385",2019-07-19,"4Y",0.54825,0.49,"GB00BF0HZ991",0.0604579341019679,-0.05825,"short"
"38386",2019-07-19,"5Y",0.57,0.513,"GB00BFWFPL34",0.00202215809469885,-0.0569999999999999,"short"
"38387",2019-07-19,"6Y",0.596,0.507,"GB00BTHH2R79",0.643772014180444,-0.089,"short"
"38388",2019-07-19,"7Y",0.624,0.573,"GB00BYZW3G56",0.316251508688197,-0.051,"medium"
"38389",2019-07-19,"8Y",0.653,0.64,"GB00BDRHNP05",0.279228519425061,-0.013,"medium"
"38390",2019-07-19,"10Y",0.711,0.734,"GB00BFX0ZL78",0.00297107285033629,0.023,"medium"
"38391",2019-07-19,"15Y",0.82625,1.071,"GB00B52WS153",0.469881515062274,0.24475,"long"
"38392",2019-07-19,"20Y",0.879,1.235,"GB00BZB26Y51",0.045378185125247,0.356,"long"
"38393",2019-07-19,"30Y",0.89675,1.361,"GB00BDCHBW80",0.0906149989912577,0.46425,"long"
"38394",2019-07-19,"40Y",0.889,1.293,"GB00BD0XH204",0.102114247829543,0.404,"long"
"38395",2019-07-19,"50Y",0.877,1.281,"GB00BBJNQY21",0.123491014120179,0.404,"long"
"38396",2019-07-22,"1Y",0.5643,0.555,"GB00BN65R198",0.18898860168619,-0.00929999999999997,"untargeted_short"
"38397",2019-07-22,"2Y",0.51613,0.5,"GB00BYY5F581",0.208149141970581,-0.01613,"untargeted_short"
"38398",2019-07-22,"3Y",0.5135,0.447,"GB00BD0PCK97",0.111041569438135,-0.0664999999999999,"short"
"38399",2019-07-22,"4Y",0.533,0.466,"GB00BF0HZ991",0.0604579341019679,-0.067,"short"
"38400",2019-07-22,"5Y",0.555,0.488,"GB00BFWFPL34",0.00157307488021497,-0.0670000000000001,"short"
"38401",2019-07-22,"6Y",0.5775,0.486,"GB00BTHH2R79",0.645556561881833,-0.0915,"short"
"38402",2019-07-22,"7Y",0.6065,0.546,"GB00BYZW3G56",0.358579028551595,-0.0605,"medium"
"38403",2019-07-22,"8Y",0.6349,0.613,"GB00BDRHNP05",0.279228519425061,-0.0219,"medium"
"38404",2019-07-22,"10Y",0.69525,0.708,"GB00BFX0ZL78",0.00297107285033629,0.0127499999999999,"medium"
"38405",2019-07-22,"15Y",0.808,1.04,"GB00B52WS153",0.469881515062274,0.232,"long"
"38406",2019-07-22,"20Y",0.8598,1.205,"GB00BZB26Y51",0.045378185125247,0.3452,"long"
"38407",2019-07-22,"30Y",0.8752,1.328,"GB00BDCHBW80",0.0906149989912577,0.4528,"long"
"38408",2019-07-22,"40Y",0.867,1.256,"GB00BD0XH204",0.102114247829543,0.389,"long"
"38409",2019-07-22,"50Y",0.854,1.243,"GB00BBJNQY21",0.123491014120179,0.389,"long"
"38410",2019-07-23,"1Y",0.565,0.546,"GB00BN65R198",0.18898860168619,-0.0189999999999999,"untargeted_short"
"38411",2019-07-23,"2Y",0.509,0.494,"GB00BYY5F581",0.208149141970581,-0.015,"untargeted_short"
"38412",2019-07-23,"3Y",0.505,0.437,"GB00BD0PCK97",0.111041569438135,-0.068,"short"
"38413",2019-07-23,"4Y",0.5184,0.455,"GB00BF0HZ991",0.0604579341019679,-0.0634,"short"
"38414",2019-07-23,"5Y",0.5368,0.476,"GB00BFWFPL34",0.00157307488021497,-0.0608000000000001,"short"
"38415",2019-07-23,"6Y",0.5615,0.474,"GB00BTHH2R79",0.645556561881833,-0.0875,"short"
"38416",2019-07-23,"7Y",0.5885,0.529,"GB00BYZW3G56",0.358579028551595,-0.0595,"medium"
"38417",2019-07-23,"8Y",0.619,0.596,"GB00BDRHNP05",0.279228519425061,-0.023,"medium"
"38418",2019-07-23,"10Y",0.6765,0.691,"GB00BFX0ZL78",0.00297107285033629,0.0145,"medium"
"38419",2019-07-23,"15Y",0.792,1.033,"GB00B52WS153",0.469881515062274,0.241,"long"
"38420",2019-07-23,"20Y",0.8435,1.198,"GB00BZB26Y51",0.0368942825782475,0.3545,"long"
"38421",2019-07-23,"30Y",0.8575,1.316,"GB00BDCHBW80",0.0906149989912577,0.4585,"long"
"38422",2019-07-23,"40Y",0.848,1.246,"GB00BD0XH204",0.102114247829543,0.398,"long"
"38423",2019-07-23,"50Y",0.834,1.234,"GB00BBJNQY21",0.123744641177317,0.4,"long"
"38424",2019-07-24,"1Y",0.559,0.536,"GB00BN65R198",0.18898860168619,-0.023,"untargeted_short"
"38425",2019-07-24,"2Y",0.503,0.483,"GB00BYY5F581",0.208149141970581,-0.02,"untargeted_short"
"38426",2019-07-24,"3Y",0.5004,0.426,"GB00BD0PCK97",0.111041569438135,-0.0744,"short"
"38427",2019-07-24,"4Y",0.51275,0.445,"GB00BF0HZ991",0.0604579341019679,-0.06775,"short"
"38428",2019-07-24,"5Y",0.5305,0.465,"GB00BFWFPL34",0.00157307488021497,-0.0654999999999999,"short"
"38429",2019-07-24,"6Y",0.5568,0.462,"GB00BTHH2R79",0.645556561881833,-0.0947999999999999,"short"
"38430",2019-07-24,"7Y",0.5825,0.518,"GB00BYZW3G56",0.358579028551595,-0.0645,"medium"
"38431",2019-07-24,"8Y",0.61025,0.585,"GB00BDRHNP05",0.330523389318538,-0.02525,"medium"
"38432",2019-07-24,"10Y",0.669,0.678,"GB00BFX0ZL78",0.00297107285033629,0.00900000000000001,"medium"
"38433",2019-07-24,"15Y",0.786,1.029,"GB00B52WS153",0.469881515062274,0.243,"long"
"38434",2019-07-24,"20Y",0.8391,1.195,"GB00BZB26Y51",0.0368942825782475,0.3559,"long"
"38435",2019-07-24,"30Y",0.8565,1.316,"GB00BDCHBW80",0.0906149989912577,0.4595,"long"
"38436",2019-07-24,"40Y",0.8468,1.252,"GB00BD0XH204",0.102114247829543,0.4052,"long"
"38437",2019-07-24,"50Y",0.8323,1.241,"GB00BBJNQY21",0.123744641177317,0.4087,"long"
"38438",2019-07-25,"1Y",0.56514,0.556,"GB00BN65R198",0.18898860168619,-0.00913999999999993,"untargeted_short"
"38439",2019-07-25,"2Y",0.517,0.508,"GB00BYY5F581",0.208149141970581,-0.00900000000000001,"untargeted_short"
"38440",2019-07-25,"3Y",0.51885,0.451,"GB00BD0PCK97",0.111041569438135,-0.06785,"short"
"38441",2019-07-25,"4Y",0.5375,0.472,"GB00BF0HZ991",0.0604579341019679,-0.0655,"short"
"38442",2019-07-25,"5Y",0.55915,0.492,"GB00BFWFPL34",0.00157307488021497,-0.06715,"short"
"38443",2019-07-25,"6Y",0.582,0.491,"GB00BTHH2R79",0.645556561881833,-0.091,"short"
"38444",2019-07-25,"7Y",0.6105,0.553,"GB00BYZW3G56",0.358579028551595,-0.0575,"medium"
"38445",2019-07-25,"8Y",0.6415,0.621,"GB00BDRHNP05",0.330523389318538,-0.0205,"medium"
"38446",2019-07-25,"10Y",0.7,0.71,"GB00BFX0ZL78",0.00297107285033629,0.01,"medium"
"38447",2019-07-25,"15Y",0.8175,1.07,"GB00B52WS153",0.469881515062274,0.2525,"long"
"38448",2019-07-25,"20Y",0.871,1.239,"GB00BZB26Y51",0.0368942825782475,0.368,"long"
"38449",2019-07-25,"30Y",0.888,1.359,"GB00BDCHBW80",0.0906149989912577,0.471,"long"
"38450",2019-07-25,"40Y",0.8801,1.293,"GB00BD0XH204",0.102114247829543,0.4129,"long"
"38451",2019-07-25,"50Y",0.866,1.282,"GB00BBJNQY21",0.123744641177317,0.416,"long"
"38452",2019-07-26,"1Y",0.562,0.542,"GB00BN65R198",0.18898860168619,-0.02,"untargeted_short"
"38453",2019-07-26,"2Y",0.50397,0.493,"GB00BYY5F581",0.208149141970581,-0.01097,"untargeted_short"
"38454",2019-07-26,"3Y",0.503,0.433,"GB00BD0PCK97",0.111041569438135,-0.07,"short"
"38455",2019-07-26,"4Y",0.518,0.455,"GB00BF0HZ991",0.0604579341019679,-0.063,"short"
"38456",2019-07-26,"5Y",0.538,0.476,"GB00BFWFPL34",0.00157307488021497,-0.0620000000000001,"short"
"38457",2019-07-26,"6Y",0.562,0.473,"GB00BTHH2R79",0.645556561881833,-0.0890000000000001,"short"
"38458",2019-07-26,"7Y",0.59,0.527,"GB00BYZW3G56",0.358579028551595,-0.0629999999999999,"medium"
"38459",2019-07-26,"8Y",0.62,0.598,"GB00BDRHNP05",0.330523389318538,-0.022,"medium"
"38460",2019-07-26,"10Y",0.6795,0.687,"GB00BFX0ZL78",0.00297107285033629,0.00750000000000006,"medium"
"38461",2019-07-26,"15Y",0.7989,1.05,"GB00B52WS153",0.469881515062274,0.2511,"long"
"38462",2019-07-26,"20Y",0.85425,1.22,"GB00BZB26Y51",0.0368942825782475,0.36575,"long"
