operation_date,ISIN,proceeds_offers,proceeds_purchases,nominal_purchases,tail,res_mat,maturity,cuml_nom_purch,issue_date,cumulative_total_in_issue,percent_of_freefloat,bid_cover,YLD_YTM_MID,YLD_BID_ASK,date_dif,1DCHNG_YIELD_BID_ASK,1DCHNG_date_dif,1DCHNG_EOD_YIELD_BID_ASK,1DCHNG_EOD_date_dif,prog
2020-06-04,GB00BFWFPP71,1567.5,1202.5,947.7,0.51,28.635181382614647,2049-01-22,9251.6,2020-05-29,24758.767,0.37366965810534913,1.3035343035343034,0.733,0.0040000000000000036,0,-0.0020000000000000018,2,-0.0020000000000000018,1,QE5
2020-06-04,GB00BK5CVX03,1314.5,267,259.4,0.01,5.007529089664613,2025-06-07,7275.5,2020-05-15,33844.678,0.21496732809808383,4.9232209737827715,0.062,0.0050000000000000044,0,6.938893903907228e-18,2,-9.99999999999994e-4,1,QE5
2020-06-04,GB00BJMHB534,3621.3,1392.2,1309,0.01,9.382614647501711,2029-10-22,17038.5,2020-04-29,35302.559,0.4826420656927448,2.6011348944117225,0.245,0.0050000000000000044,0,-0.0010000000000000009,2,0,1,QE5
2020-06-04,GB00BJQWYH73,0,0,0,0,21.38261464750171,2041-10-22,1731.8,2020-05-15,7143.67,0.2424244121019028,NA,0.711,0.006000000000000005,0,-0.0029999999999998916,2,-0.0019999999999998908,1,QE5
2020-06-04,GB00BMBL1D50,0,0,0,0,41.38261464750171,2061-10-22,346,2020-05-20,7000,0.049428571428571426,NA,0.625,0.006000000000000005,0,-0.0030000000000000027,2,-0.0020000000000000018,1,QE5
2020-06-09,GB0004893086,1082.1,45.3,31.3,0.06,11.994524298425736,2032-06-07,19894.3,2020-05-22,38709.15,0.5139430858078774,23.887417218543046,0.446,0.0050000000000000044,0,0.0010000000000000009,2,0,1,QE5
2020-06-09,GB00B52WS153,0,0,0,0,14.245037645448322,2034-09-07,19125.9,2020-04-21,32474.033,0.5889598005889815,NA,0.524,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0020000000000000018,1,QE5
2020-06-09,GB0032452392,0,0,0,0,15.742642026009582,2036-03-07,11274.5,2020-04-21,30407.933,0.3707749553381349,NA,0.582,0.0050000000000000044,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00B00NY175,0,0,0,0,18.494182067077343,2038-12-07,10463.5,2020-04-21,25747.903,0.40638260910024404,NA,0.632,0.0040000000000000036,0,0,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00B3KJDS62,1332.8,0,0,0,19.24435318275154,2039-09-07,8868.5,2020-04-21,23259.827,0.3812797059926542,Inf,0.656,0.0050000000000000044,0,-0.0010000000000000009,2,0,1,QE5
2020-06-09,GB00B1VWPJ53,71.7,71.7,40,0.29,22.494182067077343,2042-12-07,8127.7,2020-04-21,27213.282,0.298666658435392,1,0.71,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00B128DP45,0,0,0,0,26.494182067077343,2046-12-07,6628.1,2020-04-21,24114.239,0.27486249928932033,NA,0.738,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00B39R3707,0,0,0,0,29.49486652977413,2049-12-07,7094.3,2020-04-21,20201.402,0.35117859641622895,NA,0.73,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00B06YGN05,0,0,0,0,35.493497604380565,2055-12-07,9057.4,2020-04-21,26559.177,0.3410271334838425,NA,0.668,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-09,GB00B54QLM75,22.1,22.1,10,0.1,39.619438740588635,2060-01-22,10430.8,2020-04-21,24121.409,0.4324291338039167,1,0.629,0.0030000000000000027,0,1.1102230246251565e-16,2,1.1102230246251565e-16,1,QE5
2020-06-09,GB00B6460505,33.8,16.9,10,0,20.49555099247091,2040-12-07,8896.9,2020-04-21,25385.099,0.35047726227106696,2,0.689,0.0039999999999998925,0,0,2,-0.001000000000000112,1,QE5
2020-06-09,GB00B6RNH572,572.6,219.7,116,0.46,32.11772758384668,2052-07-22,10601.7,2020-04-21,24104.101,0.43982972026212475,2.6062812926718255,0.695,0.0030000000000000027,0,0,2,-0.0020000000000000018,1,QE5
2020-06-09,GB00B84Z9V04,0,0,0,0,23.619438740588638,2044-01-22,5877,2020-04-21,27937.571,0.21036188149642646,NA,0.74,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0020000000000000018,1,QE5
2020-06-09,GB00BBJNQY21,11.2,11.2,5,0,48.11772758384668,2068-07-22,4032.2,2020-04-21,19908.448,0.20253713398452755,1,0.613,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-09,GB00BHBFH458,185.3,129.1,115,0.01,4.246406570841889,2024-09-07,20473.1,2020-04-30,31116.004,0.6579604501914834,1.4353214562354766,0.041,0.006999999999999999,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-09,GB00BN65R313,32.9,16.4,10,0,24.621492128678987,2045-01-22,6134.9,2020-04-21,28222.409,0.21737690783235405,2.00609756097561,0.74,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00BYYMZX75,0,0,0,0,45.1170431211499,2065-07-22,4117,2020-04-21,19746.884,0.20848858989600588,NA,0.622,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-09,GB00BDCHBW80,222.2,159.6,133,0.1,27.11567419575633,2047-07-22,4489.9,2020-04-21,24687.428,0.18186989750410612,1.3922305764411027,0.733,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-09,GB00BZB26Y51,29.7,0,0,0,17.245722108145106,2037-09-07,2549.2,2020-04-21,28495.81,0.08945876604314809,Inf,0.644,0.0050000000000000044,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00BD0XH204,100.5,100.5,73,0.45,37.1170431211499,2057-07-22,4756.4,2020-05-28,22379.495,0.2125338395705533,1,0.649,0.0040000000000000036,0,9.999999999998899e-4,2,0,1,QE5
2020-06-09,GB00BF0HZ991,753.8,753.8,735,0.02,3.1156741957563314,2023-07-22,12383.6,2020-05-21,33730.623,0.3671322643521882,1,0.04,0.008,0,0.003000000000000001,2,0.0010000000000000009,1,QE5
2020-06-09,GB00BDRHNP05,254.8,233.1,215,0.04,7.115674195756331,2027-07-22,11941,2020-05-29,30030.073,0.3976347310244634,1.093093093093093,0.147,0.0050000000000000044,0,2.7755575615628914e-17,2,-9.999999999999731e-4,1,QE5
2020-06-09,GB00BFMCN652,22.4,14.9,10,0.47,51.36755646817249,2071-10-22,4172.4,2020-04-21,13956.324,0.2989612450957716,1.5033557046979864,0.559,0.006000000000000005,0,0,2,0.0010000000000000009,1,QE5
2020-06-09,GB00BFX0ZL78,112.2,89.8,80,0,8.369609856262834,2028-10-22,17887.5,2020-05-06,33323.47,0.5367838343365802,1.2494432071269488,0.195,0.0050000000000000044,0,0.0010000000000000009,2,0,1,QE5
2020-06-09,GB00BFWFPP71,550.3,341.6,268,0.44,28.621492128678987,2049-01-22,9519.6,2020-05-29,24758.767,0.38449410667340583,1.6109484777517562,0.732,0.0040000000000000036,0,-0.0020000000000000018,2,-0.0020000000000000018,1,QE5
2020-06-09,GB00BK5CVX03,3754.9,617.1,600,0.03,4.993839835728953,2025-06-07,7875.5,2020-05-15,33844.678,0.23269537384873332,6.0847512558742505,0.081,0.0050000000000000044,0,-3.469446951953614e-18,2,0,1,QE5
2020-06-09,GB00BJMHB534,1684.9,911.2,861,0.04,9.36892539356605,2029-10-22,17899.5,2020-04-29,35302.559,0.5070312324950721,1.8491000877963126,0.276,0.0040000000000000036,0,0,2,-0.0010000000000000009,1,QE5
2020-06-09,GB00BJQWYH73,189.2,126.3,113.6,0.32,21.36892539356605,2041-10-22,1845.4,2020-05-15,7143.67,0.25832660243264316,1.4980205859065716,0.715,0.0050000000000000044,0,-0.0020000000000000018,2,-0.0020000000000000018,1,QE5
2020-06-09,GB00BL68HH02,265.8,220.5,220,0.03,10.368240930869268,2030-10-22,245,2020-06-03,15749.999,0.015555556543209939,1.2054421768707484,0.367,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0020000000000000018,1,QE5
2020-06-09,GB00BMBL1D50,399.1,399.1,415,0.66,41.36892539356605,2061-10-22,761,2020-05-20,7000,0.10871428571428571,1,0.61,0.0050000000000000044,0,0,2,-0.0010000000000000009,1,QE5
2020-06-10,GB0004893086,1058.5,88.3,61,0,11.991786447638603,2032-06-07,19955.3,2020-05-22,38709.15,0.5155189406122325,11.987542468856173,0.375,0.006000000000000005,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB00B52WS153,46.9,0,0,0,14.242299794661191,2034-09-07,19125.9,2020-04-21,32474.033,0.5889598005889815,Inf,0.45,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB0032452392,149,94,60,0.12,15.739904175222451,2036-03-07,11334.5,2020-04-21,30407.933,0.37274812464234247,1.5851063829787233,0.506,0.0050000000000000044,0,-0.0010000000000000009,2,0,1,QE5
2020-06-10,GB00B00NY175,34.5,17.3,10,0,18.491444216290212,2038-12-07,10473.5,2020-04-21,25747.903,0.40677099024336083,1.9942196531791907,0.555,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB00B3KJDS62,141.7,83.3,50,0,19.241615331964407,2039-09-07,8918.5,2020-04-21,23259.827,0.38342933505051435,1.701080432172869,0.583,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-10,GB00B1VWPJ53,0,0,0,0,22.491444216290212,2042-12-07,8127.7,2020-04-21,27213.282,0.298666658435392,NA,0.633,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-06-10,GB00B128DP45,0,0,0,0,26.491444216290212,2046-12-07,6628.1,2020-04-21,24114.239,0.27486249928932033,NA,0.66,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-10,GB00B39R3707,9.7,9.7,5,0,29.492128678986994,2049-12-07,7099.3,2020-04-21,20201.402,0.35142610399020824,1,0.65,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-06-10,GB00B06YGN05,0,0,0,0,35.49075975359343,2055-12-07,9057.4,2020-04-21,26559.177,0.3410271334838425,NA,0.583,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-10,GB00B54QLM75,22.2,22.2,10,0,39.61670088980151,2060-01-22,10440.8,2020-04-21,24121.409,0.43284370328449717,1,0.545,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-10,GB00B6460505,499.5,312.8,185,0.2,20.49281314168378,2040-12-07,9081.9,2020-04-21,25385.099,0.3577650022164578,1.5968670076726341,0.614,0.0050000000000000044,0,1.1102230246251565e-16,2,0.001000000000000112,1,QE5
2020-06-10,GB00B6RNH572,0,0,0,0,32.114989733059545,2052-07-22,10601.7,2020-04-21,24104.101,0.43982972026212475,NA,0.611,0.0050000000000000044,0,0.0010000000000000009,2,0.0020000000000000018,1,QE5
2020-06-10,GB00B84Z9V04,70.5,70.5,45,0.13,23.616700889801507,2044-01-22,5922,2020-04-21,27937.571,0.2119726156579611,1,0.663,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BBJNQY21,156.9,156.9,70,0,48.114989733059545,2068-07-22,4102.2,2020-04-21,19908.448,0.20605322926227096,1,0.529,0.0030000000000000027,0,-5.551115123125783e-17,2,0,1,QE5
2020-06-10,GB00B7Z53659,4207.5,1093.6,1014,0.01,3.241615331964408,2023-09-07,15312.1,2020-06-04,32014.607,0.4782848029338608,3.8473847841989763,-0.016,0.009000000000000001,0,3.469446951953614e-18,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BHBFH458,56.2,0,0,0,4.243668720054757,2024-09-07,20473.1,2020-04-30,31116.004,0.6579604501914834,Inf,-0.015,0.006999999999999999,0,0,2,0,1,QE5
2020-06-10,GB00BN65R313,8.2,8.2,5,0,24.618754277891856,2045-01-22,6139.9,2020-04-21,28222.409,0.2175540720141927,1,0.663,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-10,GB00BYYMZX75,168.2,150.3,85,0.41,45.11430527036276,2065-07-22,4202,2020-04-21,19746.884,0.2127930664908955,1.1190951430472387,0.538,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-10,GB00BDCHBW80,12.1,12.1,10,0.07,27.1129363449692,2047-07-22,4499.9,2020-04-21,24687.428,0.18227496197659795,1,0.655,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-10,GB00BZB26Y51,107.1,59.5,50,0,17.242984257357975,2037-09-07,2599.2,2020-04-21,28495.81,0.09121340997150107,1.7999999999999998,0.569,0.0050000000000000044,0,0,2,0,1,QE5
2020-06-10,GB00BD0XH204,13.9,13.9,10,0,37.11430527036276,2057-07-22,4766.4,2020-05-28,22379.495,0.2129806771779256,1,0.564,0.004999999999999893,0,-0.0010000000000000009,2,9.999999999998899e-4,1,QE5
2020-06-10,GB00BF0HZ991,123.1,10.3,10,0,3.1129363449691994,2023-07-22,12393.6,2020-05-21,33730.623,0.3674287308597888,11.95145631067961,-0.015,0.01,0,0,2,0.002,1,QE5
2020-06-10,GB00BDRHNP05,292.9,189.8,175,0,7.112936344969199,2027-07-22,12116,2020-05-29,30030.073,0.40346222268590554,1.543203371970495,0.079,0.006000000000000005,0,0.0019999999999999983,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BFMCN652,169.3,52.8,35,0.21,51.36481861738535,2071-10-22,4207.4,2020-04-21,13956.324,0.30146906878917396,3.2064393939393945,0.475,0.0050000000000000044,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-10,GB00BFX0ZL78,196.5,168.4,150,0,8.366872005475702,2028-10-22,18037.5,2020-05-06,33323.47,0.5412851662807024,1.1668646080760094,0.126,0.006000000000000005,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BFWFPP71,1500.9,601,468.1,0.13,28.618754277891856,2049-01-22,9987.7,2020-05-29,24758.767,0.4034005409073885,2.4973377703826958,0.653,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-10,GB00BJLR0J16,71.8,65.2,50,0.15,34.365503080082135,2054-10-22,2968,2020-06-04,13961.311,0.21258748551622408,1.1012269938650305,0.61,0.006000000000000005,0,-0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BK5CVX03,1626.8,396.1,385,0,4.991101984941821,2025-06-07,8260.5,2020-05-15,33844.678,0.24407086987206675,4.107043675839434,0.022,0.005000000000000001,0,-5.204170427930421e-18,2,-3.469446951953614e-18,1,QE5
2020-06-10,GB00BJMHB534,2698.6,699,660.2,0.02,9.366187542778919,2029-10-22,18559.7,2020-04-29,35302.559,0.525732426366032,3.8606580829756796,0.209,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BL68HH02,387.6,100.4,100,0,10.365503080082135,2030-10-22,345,2020-06-03,15749.999,0.021904763295540527,3.860557768924303,0.298,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-10,GB00BMBL1D50,73.7,24.4,25,0.02,41.36618754277892,2061-10-22,786,2020-05-20,7000,0.11228571428571428,3.0204918032786887,0.526,0.006000000000000005,0,-5.551115123125783e-17,2,0.0010000000000000009,1,QE5
2020-06-11,GB0004893086,936.8,0,0,0,11.989048596851472,2032-06-07,19955.3,2020-05-22,38709.15,0.5155189406122325,Inf,0.306,0.0050000000000000044,0,0,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B52WS153,79.1,0,0,0,14.239561943874058,2034-09-07,19125.9,2020-04-21,32474.033,0.5889598005889815,Inf,0.394,0.0040000000000000036,0,-0.0010000000000000564,2,-0.0010000000000000009,1,QE5
2020-06-11,GB0032452392,0,0,0,0,15.737166324435318,2036-03-07,11334.5,2020-04-21,30407.933,0.37274812464234247,NA,0.451,0.0040000000000000036,0,-5.551115123125783e-17,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B00NY175,131.3,87.5,50,0,18.48870636550308,2038-12-07,10523.5,2020-04-21,25747.903,0.4087128959589447,1.5005714285714287,0.498,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B3KJDS62,79.5,54.1,32,0.05,19.238877481177276,2039-09-07,8950.5,2020-04-21,23259.827,0.38480509764754484,1.4695009242144177,0.526,0.0040000000000000036,0,0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00B1VWPJ53,91.8,73.4,40,0,22.48870636550308,2042-12-07,8167.7,2020-04-21,27213.282,0.300136528919959,1.2506811989100817,0.577,0.0030000000000000027,0,0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B128DP45,0,0,0,0,26.48870636550308,2046-12-07,6628.1,2020-04-21,24114.239,0.27486249928932033,NA,0.603,0.0040000000000000036,0,-0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00B39R3707,25.9,25.9,13,0,29.489390828199863,2049-12-07,7112.3,2020-04-21,20201.402,0.35206962368255434,1,0.593,0.0030000000000000027,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B06YGN05,0,0,0,0,35.488021902806295,2055-12-07,9057.4,2020-04-21,26559.177,0.3410271334838425,NA,0.524,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-11,GB00B54QLM75,0,0,0,0,39.61396303901437,2060-01-22,10440.8,2020-04-21,24121.409,0.43284370328449717,NA,0.486,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00B6460505,103.3,77.4,45,0.12,20.490075290896645,2040-12-07,9126.9,2020-04-21,25385.099,0.359537695716688,1.3346253229974159,0.558,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B6RNH572,0,0,0,0,32.11225188227242,2052-07-22,10601.7,2020-04-21,24104.101,0.43982972026212475,NA,0.552,0.0040000000000000036,0,0,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00B84Z9V04,184.7,8,5,0,23.613963039014372,2044-01-22,5927,2020-04-21,27937.571,0.21215158612035384,23.0875,0.606,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00BBJNQY21,23.4,11.7,5,0,48.11225188227242,2068-07-22,4107.2,2020-04-21,19908.448,0.20630437892496692,2,0.47,0.002999999999999947,0,0,2,-5.551115123125783e-17,1,QE5
2020-06-11,GB00B7Z53659,3299.7,626.2,580,0,3.238877481177276,2023-09-07,15892.1,2020-06-04,32014.607,0.49640153321263636,5.269402746726285,-0.031,0.008000000000000004,0,9.999999999999992e-4,2,-9.999999999999974e-4,1,QE5
2020-06-11,GB00BHBFH458,1841.3,873.7,776.5,0,4.240930869267625,2024-09-07,21249.6,2020-04-30,31116.004,0.6829154540538045,2.107473961313952,-0.038,0.006999999999999999,0,3.469446951953614e-18,2,0,1,QE5
2020-06-11,GB00BN65R313,0,0,0,0,24.61601642710472,2045-01-22,6139.9,2020-04-21,28222.409,0.2175540720141927,NA,0.606,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-11,GB00BYYMZX75,18.5,9.2,5,0,45.111567419575636,2065-07-22,4207,2020-04-21,19746.884,0.21304627099647724,2.0108695652173916,0.478,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00BDCHBW80,37.3,0,0,0,27.110198494182068,2047-07-22,4499.9,2020-04-21,24687.428,0.18227496197659795,Inf,0.597,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-11,GB00BZB26Y51,0,0,0,0,17.240246406570844,2037-09-07,2599.2,2020-04-21,28495.81,0.09121340997150107,NA,0.513,0.0050000000000000044,0,-0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00BD0XH204,14.4,0,0,0,37.111567419575636,2057-07-22,4766.4,2020-05-28,22379.495,0.2129806771779256,Inf,0.505,0.0030000000000000027,0,-9.999999999998899e-4,2,-0.0019999999999998908,1,QE5
2020-06-11,GB00BF0HZ991,169.5,0,0,0,3.1101984941820673,2023-07-22,12393.6,2020-05-21,33730.623,0.3674287308597888,Inf,-0.029,0.008,0,0,2,-0.002,1,QE5
2020-06-11,GB00BDRHNP05,485.7,403.8,370,0.02,7.110198494182067,2027-07-22,12486,2020-05-29,30030.073,0.4157832050558119,1.2028231797919762,0.031,0.007000000000000003,0,-6.938893903907228e-18,2,9.999999999999974e-4,1,QE5
2020-06-11,GB00BFMCN652,87.1,23.6,15,0,51.36208076659822,2071-10-22,4222.4,2020-04-21,13956.324,0.30254385037206066,3.6906779661016946,0.417,0.0050000000000000044,0,0.0010000000000000009,2,0,1,QE5
2020-06-11,GB00BFX0ZL78,84.9,56.6,50,0.01,8.36413415468857,2028-10-22,18087.5,2020-05-06,33323.47,0.5427856102620765,1.5,0.066,0.0050000000000000044,0,0.0010000000000000009,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00BFWFPP71,1974.9,964,732.5,0.22,28.61601642710472,2049-01-22,10720.2,2020-05-29,24758.767,0.43298602066896147,2.048651452282158,0.596,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-11,GB00BJLR0J16,67.2,67.2,50,0.1,34.362765229295,2054-10-22,3018,2020-06-04,13961.311,0.2161688110808505,1,0.552,0.0040000000000000036,0,-0.0010000000000000009,2,-0.0020000000000000018,1,QE5
2020-06-11,GB00BK5CVX03,614.8,0,0,0,4.988364134154689,2025-06-07,8260.5,2020-05-15,33844.678,0.24407086987206675,Inf,-0.01,0.004999999999999999,0,9.999999999999992e-4,2,-1.734723475976807e-18,1,QE5
2020-06-11,GB00BJMHB534,2000.4,345.2,323.1,0.04,9.363449691991786,2029-10-22,18882.8,2020-04-29,35302.559,0.5348847373925499,5.794901506373117,0.143,0.0040000000000000036,0,0,2,-0.0010000000000000009,1,QE5
2020-06-11,GB00BL68HH02,1055.5,552.8,545,0.02,10.362765229295004,2030-10-22,890,2020-06-03,15749.999,0.056507940095742226,1.909370477568741,0.232,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-11,GB00BMBL1D50,304.9,239.6,235,0.27,41.36344969199179,2061-10-22,1021,2020-05-20,7000,0.14585714285714285,1.2725375626043405,0.467,0.004999999999999949,0,-0.0010000000000000009,2,-0.0010000000000000564,1,QE5
2020-06-16,GB0004893086,716.1,0,0,0,11.97535934291581,2032-06-07,19955.3,2020-05-22,38709.15,0.5155189406122325,Inf,0.315,0.006000000000000005,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB00B52WS153,543.2,141.6,90,0.02,14.225872689938399,2034-09-07,19215.9,2020-04-21,32474.033,0.5917312457002184,3.8361581920903958,0.411,0.0050000000000000044,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB0032452392,118.5,118.5,75,0.07,15.723477070499658,2036-03-07,11409.5,2020-04-21,30407.933,0.37521458627260196,1,0.473,0.0040000000000000036,0,0.0010000000000000009,2,0,1,QE5
2020-06-16,GB00B00NY175,0,0,0,0,18.47501711156742,2038-12-07,10523.5,2020-04-21,25747.903,0.4087128959589447,NA,0.521,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-16,GB00B3KJDS62,85.8,52.2,31,0.01,19.225188227241617,2039-09-07,8981.5,2020-04-21,23259.827,0.3861378676634181,1.64367816091954,0.548,0.0050000000000000044,0,0,2,0.0010000000000000009,1,QE5
2020-06-16,GB00B1VWPJ53,18.2,0,0,0,22.47501711156742,2042-12-07,8167.7,2020-04-21,27213.282,0.300136528919959,Inf,0.596,0.0040000000000000036,0,-1.1102230246251565e-16,2,0,1,QE5
2020-06-16,GB00B128DP45,50.8,50.8,27,0,26.47501711156742,2046-12-07,6655.1,2020-04-21,24114.239,0.27598216970479555,1,0.619,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-16,GB00B39R3707,107.5,0,0,0,29.475701574264203,2049-12-07,7112.3,2020-04-21,20201.402,0.35206962368255434,Inf,0.608,0.0030000000000000027,0,0,2,0,1,QE5
2020-06-16,GB00B06YGN05,0,0,0,0,35.474332648870636,2055-12-07,9057.4,2020-04-21,26559.177,0.3410271334838425,NA,0.55,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB00B54QLM75,34,22.6,10,0.15,39.60027378507871,2060-01-22,10450.8,2020-04-21,24121.409,0.43325827276507767,1.5044247787610618,0.513,0.0040000000000000036,0,0,2,0.0010000000000000009,1,QE5
2020-06-16,GB00B6460505,0,0,0,0,20.476386036960985,2040-12-07,9126.9,2020-04-21,25385.099,0.359537695716688,NA,0.579,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-16,GB00B6RNH572,117.1,29.1,15,0,32.09856262833676,2052-07-22,10616.7,2020-04-21,24104.101,0.4404520210067159,4.024054982817869,0.569,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-16,GB00B84Z9V04,204.8,15.9,10,0.05,23.600273785078713,2044-01-22,5937,2020-04-21,27937.571,0.2125095270451393,12.880503144654089,0.624,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB00BBJNQY21,23,11.5,5,0,48.09856262833676,2068-07-22,4112.2,2020-04-21,19908.448,0.20655552858766288,2,0.499,0.0030000000000000027,0,0.0010000000000000009,2,0,1,QE5
2020-06-16,GB00B7Z53659,1409.4,540.6,501,0.01,3.2251882272416155,2023-09-07,16393.1,2020-06-04,32014.607,0.5120506398844752,2.607103218645949,-0.025,0.008999999999999998,0,0.002999999999999994,2,0.0019999999999999966,1,QE5
2020-06-16,GB00BN65R313,0,0,0,0,24.602327173169062,2045-01-22,6139.9,2020-04-21,28222.409,0.2175540720141927,NA,0.623,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB00BYYMZX75,438.5,63.4,35,0.16,45.097878165639976,2065-07-22,4242,2020-04-21,19746.884,0.21481870253554944,6.916403785488959,0.508,0.0040000000000000036,0,-5.551115123125783e-17,2,0,1,QE5
2020-06-16,GB00BDCHBW80,137.5,29.4,24,0.04,27.096509240246405,2047-07-22,4523.9,2020-04-21,24687.428,0.18324711671057833,4.67687074829932,0.613,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-16,GB00BZB26Y51,78.2,18,15,0.01,17.22655715263518,2037-09-07,2614.2,2020-04-21,28495.81,0.09173980315000696,4.344444444444445,0.535,0.0040000000000000036,0,0,2,0,1,QE5
2020-06-16,GB00BD0XH204,130.5,70.7,50,0,37.097878165639976,2057-07-22,4816.4,2020-05-28,22379.495,0.215214865214787,1.8458274398868457,0.534,0.0040000000000000036,0,0.0010000000000000009,2,0.0010000000000000009,1,QE5
2020-06-16,GB00BF0HZ991,369.5,184.7,180,0,3.0965092402464065,2023-07-22,12573.6,2020-05-21,33730.623,0.3727651279965982,2.0005414185165136,-0.021,0.008999999999999998,0,0.0019999999999999983,2,9.999999999999974e-4,1,QE5
2020-06-16,GB00BDRHNP05,680.8,87.1,80,0.01,7.096509240246407,2027-07-22,12566,2020-05-29,30030.073,0.4184472012438997,7.8163030998851895,0.046,0.007000000000000006,0,3.469446951953614e-18,2,0.0010000000000000078,1,QE5
2020-06-16,GB00BFMCN652,271.6,243.7,158,0.11,51.34839151266256,2071-10-22,4380.4,2020-04-21,13956.324,0.3138648830451342,1.1144850225687322,0.443,0.0040000000000000036,0,-5.551115123125783e-17,2,0,1,QE5
2020-06-16,GB00BFX0ZL78,316.3,67.8,60,0.01,8.350444900752908,2028-10-22,18147.5,2020-05-06,33323.47,0.5445861430397254,4.66519174041298,0.078,0.0050000000000000044,0,0,2,0,1,QE5
