date,ticker_abrv,ois_yield,ois_tenor
2016-02-09,BPSWS4_OIS,0.476,4
2016-02-09,BPSWS5_OIS,0.5655,5
2016-02-09,BPSWS6_OIS,0.673,6
2016-02-09,BPSWS7_OIS,0.777,7
2016-02-09,BPSWS8_OIS,0.871,8
2016-02-09,BPSWS9_OIS,0.957,9
2016-02-09,BPSWS10_OIS,1.032,10
2016-02-09,BPSWS12_OIS,1.156,12
2016-02-09,BPSWS15_OIS,1.285,15
2016-02-09,BPSWS20_OIS,1.382,20
2016-02-09,BPSWS25_OIS,1.406,25
2016-02-09,BPSWS30_OIS,1.412,30
2016-02-09,BPSWS40_OIS,1.3695,40
2016-02-09,BPSWS50_OIS,1.339,50
2016-02-10,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-02-10,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-02-10,BPSWSA_OIS,0.464,0.08333333333333333
2016-02-10,BPSWSB_OIS,0.461,0.16666666666666666
2016-02-10,BPSWSC_OIS,0.457,0.25
2016-02-10,BPSWSD_OIS,0.455,0.3333333333333333
2016-02-10,BPSWSE_OIS,0.451,0.4166666666666667
2016-02-10,BPSWSF_OIS,0.441,0.5
2016-02-10,BPSWSG_OIS,0.435,0.5833333333333334
2016-02-10,BPSWSH_OIS,0.4282,0.6666666666666666
2016-02-10,BPSWSI_OIS,0.422,0.75
2016-02-10,BPSWSJ_OIS,0.41665,0.8333333333333334
2016-02-10,BPSWSK_OIS,0.411,0.9166666666666666
2016-02-10,BPSWS1_OIS,0.406,1
2016-02-10,BPSWS1F_OIS,0.393,1.5
2016-02-10,BPSWS2_OIS,0.401,2
2016-02-10,BPSWS3_OIS,0.439,3
2016-02-10,BPSWS4_OIS,0.51,4
2016-02-10,BPSWS5_OIS,0.5985,5
2016-02-10,BPSWS6_OIS,0.7,6
2016-02-10,BPSWS7_OIS,0.803,7
2016-02-10,BPSWS8_OIS,0.894,8
2016-02-10,BPSWS9_OIS,0.971,9
2016-02-10,BPSWS10_OIS,1.042,10
2016-02-10,BPSWS12_OIS,1.165,12
2016-02-10,BPSWS15_OIS,1.297,15
2016-02-10,BPSWS20_OIS,1.399,20
2016-02-10,BPSWS25_OIS,1.421,25
2016-02-10,BPSWS30_OIS,1.429,30
2016-02-10,BPSWS40_OIS,1.385,40
2016-02-10,BPSWS50_OIS,1.355,50
2016-02-11,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-02-11,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-02-11,BPSWSA_OIS,0.4645,0.08333333333333333
2016-02-11,BPSWSB_OIS,0.4562,0.16666666666666666
2016-02-11,BPSWSC_OIS,0.449,0.25
2016-02-11,BPSWSD_OIS,0.437,0.3333333333333333
2016-02-11,BPSWSE_OIS,0.424,0.4166666666666667
2016-02-11,BPSWSF_OIS,0.409,0.5
2016-02-11,BPSWSG_OIS,0.3935,0.5833333333333334
2016-02-11,BPSWSH_OIS,0.379,0.6666666666666666
2016-02-11,BPSWSI_OIS,0.368,0.75
2016-02-11,BPSWSJ_OIS,0.357,0.8333333333333334
2016-02-11,BPSWSK_OIS,0.348,0.9166666666666666
2016-02-11,BPSWS1_OIS,0.34,1
2016-02-11,BPSWS1F_OIS,0.309,1.5
2016-02-11,BPSWS2_OIS,0.306,2
2016-02-11,BPSWS3_OIS,0.341,3
2016-02-11,BPSWS4_OIS,0.4015,4
2016-02-11,BPSWS5_OIS,0.4825,5
2016-02-11,BPSWS6_OIS,0.58,6
2016-02-11,BPSWS7_OIS,0.6815,7
2016-02-11,BPSWS8_OIS,0.773,8
2016-02-11,BPSWS9_OIS,0.856,9
2016-02-11,BPSWS10_OIS,0.93,10
2016-02-11,BPSWS12_OIS,1.055,12
2016-02-11,BPSWS15_OIS,1.186,15
2016-02-11,BPSWS20_OIS,1.2895,20
2016-02-11,BPSWS25_OIS,1.315,25
2016-02-11,BPSWS30_OIS,1.326,30
2016-02-11,BPSWS40_OIS,1.281,40
2016-02-11,BPSWS50_OIS,1.251,50
2016-02-12,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-02-12,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-02-12,BPSWSA_OIS,0.465,0.08333333333333333
2016-02-12,BPSWSB_OIS,0.4609,0.16666666666666666
2016-02-12,BPSWSC_OIS,0.456,0.25
2016-02-12,BPSWSD_OIS,0.451,0.3333333333333333
2016-02-12,BPSWSE_OIS,0.443,0.4166666666666667
2016-02-12,BPSWSF_OIS,0.436,0.5
2016-02-12,BPSWSG_OIS,0.4165,0.5833333333333334
2016-02-12,BPSWSH_OIS,0.415,0.6666666666666666
2016-02-12,BPSWSI_OIS,0.41,0.75
2016-02-12,BPSWSJ_OIS,0.4,0.8333333333333334
2016-02-12,BPSWSK_OIS,0.391,0.9166666666666666
2016-02-12,BPSWS1_OIS,0.391,1
2016-02-12,BPSWS1F_OIS,0.376,1.5
2016-02-12,BPSWS2_OIS,0.384,2
2016-02-12,BPSWS3_OIS,0.4322,3
2016-02-12,BPSWS4_OIS,0.503,4
2016-02-12,BPSWS5_OIS,0.592,5
2016-02-12,BPSWS6_OIS,0.693,6
2016-02-12,BPSWS7_OIS,0.795,7
2016-02-12,BPSWS8_OIS,0.889,8
2016-02-12,BPSWS9_OIS,0.97,9
2016-02-12,BPSWS10_OIS,1.0435,10
2016-02-12,BPSWS12_OIS,1.168,12
2016-02-12,BPSWS15_OIS,1.292,15
2016-02-12,BPSWS20_OIS,1.385,20
2016-02-12,BPSWS25_OIS,1.404,25
2016-02-12,BPSWS30_OIS,1.4098,30
2016-02-12,BPSWS40_OIS,1.359,40
2016-02-12,BPSWS50_OIS,1.325,50
2016-02-15,BPSWS1Z_OIS,0.466,0.019178082191780823
2016-02-15,BPSWS2Z_OIS,0.466,0.038356164383561646
2016-02-15,BPSWSA_OIS,0.465,0.08333333333333333
2016-02-15,BPSWSB_OIS,0.464,0.16666666666666666
2016-02-15,BPSWSC_OIS,0.4625,0.25
2016-02-15,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-15,BPSWSE_OIS,0.4505,0.4166666666666667
2016-02-15,BPSWSF_OIS,0.441,0.5
2016-02-15,BPSWSG_OIS,0.432,0.5833333333333334
2016-02-15,BPSWSH_OIS,0.4253,0.6666666666666666
2016-02-15,BPSWSI_OIS,0.418,0.75
2016-02-15,BPSWSJ_OIS,0.4127,0.8333333333333334
2016-02-15,BPSWSK_OIS,0.407,0.9166666666666666
2016-02-15,BPSWS1_OIS,0.402,1
2016-02-15,BPSWS1F_OIS,0.391,1.5
2016-02-15,BPSWS2_OIS,0.402,2
2016-02-15,BPSWS3_OIS,0.454,3
2016-02-15,BPSWS4_OIS,0.522,4
2016-02-15,BPSWS5_OIS,0.607,5
2016-02-15,BPSWS6_OIS,0.71,6
2016-02-15,BPSWS7_OIS,0.811,7
2016-02-15,BPSWS8_OIS,0.903,8
2016-02-15,BPSWS9_OIS,0.983,9
2016-02-15,BPSWS10_OIS,1.0531,10
2016-02-15,BPSWS12_OIS,1.173,12
2016-02-15,BPSWS15_OIS,1.297,15
2016-02-15,BPSWS20_OIS,1.389,20
2016-02-15,BPSWS25_OIS,1.409,25
2016-02-15,BPSWS30_OIS,1.412,30
2016-02-15,BPSWS40_OIS,1.358,40
2016-02-15,BPSWS50_OIS,1.324,50
2016-02-16,BPSWS1Z_OIS,0.466,0.019178082191780823
2016-02-16,BPSWS2Z_OIS,0.466,0.038356164383561646
2016-02-16,BPSWSA_OIS,0.4652,0.08333333333333333
2016-02-16,BPSWSB_OIS,0.463,0.16666666666666666
2016-02-16,BPSWSC_OIS,0.46,0.25
2016-02-16,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-16,BPSWSE_OIS,0.446,0.4166666666666667
2016-02-16,BPSWSF_OIS,0.442,0.5
2016-02-16,BPSWSG_OIS,0.427,0.5833333333333334
2016-02-16,BPSWSH_OIS,0.421,0.6666666666666666
2016-02-16,BPSWSI_OIS,0.417,0.75
2016-02-16,BPSWSJ_OIS,0.409,0.8333333333333334
2016-02-16,BPSWSK_OIS,0.397,0.9166666666666666
2016-02-16,BPSWS1_OIS,0.399,1
2016-02-16,BPSWS1F_OIS,0.386,1.5
2016-02-16,BPSWS2_OIS,0.39625,2
2016-02-16,BPSWS3_OIS,0.4437,3
2016-02-16,BPSWS4_OIS,0.5197,4
2016-02-16,BPSWS5_OIS,0.6105,5
2016-02-16,BPSWS6_OIS,0.7165,6
2016-02-16,BPSWS7_OIS,0.8205,7
2016-02-16,BPSWS8_OIS,0.9155,8
2016-02-16,BPSWS9_OIS,0.998,9
2016-02-16,BPSWS10_OIS,1.071,10
2016-02-16,BPSWS12_OIS,1.194,12
2016-02-16,BPSWS15_OIS,1.319,15
2016-02-16,BPSWS20_OIS,1.41,20
2016-02-16,BPSWS25_OIS,1.433,25
2016-02-16,BPSWS30_OIS,1.437,30
2016-02-16,BPSWS40_OIS,1.387,40
2016-02-16,BPSWS50_OIS,1.353,50
2016-02-17,BPSWS1Z_OIS,0.466,0.019178082191780823
2016-02-17,BPSWS2Z_OIS,0.466,0.038356164383561646
2016-02-17,BPSWSA_OIS,0.465,0.08333333333333333
2016-02-17,BPSWSB_OIS,0.464,0.16666666666666666
2016-02-17,BPSWSC_OIS,0.463,0.25
2016-02-17,BPSWSD_OIS,0.458,0.3333333333333333
2016-02-17,BPSWSE_OIS,0.4545,0.4166666666666667
2016-02-17,BPSWSF_OIS,0.4485,0.5
2016-02-17,BPSWSG_OIS,0.441,0.5833333333333334
2016-02-17,BPSWSH_OIS,0.4368,0.6666666666666666
2016-02-17,BPSWSI_OIS,0.43,0.75
2016-02-17,BPSWSJ_OIS,0.426,0.8333333333333334
2016-02-17,BPSWSK_OIS,0.421,0.9166666666666666
2016-02-17,BPSWS1_OIS,0.417,1
2016-02-17,BPSWS1F_OIS,0.414,1.5
2016-02-17,BPSWS2_OIS,0.431,2
2016-02-17,BPSWS3_OIS,0.485,3
2016-02-17,BPSWS4_OIS,0.565,4
2016-02-17,BPSWS5_OIS,0.6545,5
2016-02-17,BPSWS6_OIS,0.752,6
2016-02-17,BPSWS7_OIS,0.857,7
2016-02-17,BPSWS8_OIS,0.949,8
2016-02-17,BPSWS9_OIS,1.03,9
2016-02-17,BPSWS10_OIS,1.099,10
2016-02-17,BPSWS12_OIS,1.224,12
2016-02-17,BPSWS15_OIS,1.35,15
2016-02-17,BPSWS20_OIS,1.439,20
2016-02-17,BPSWS25_OIS,1.46,25
2016-02-17,BPSWS30_OIS,1.465,30
2016-02-17,BPSWS40_OIS,1.416,40
2016-02-17,BPSWS50_OIS,1.383,50
2016-02-18,BPSWS1Z_OIS,0.466,0.019178082191780823
2016-02-18,BPSWS2Z_OIS,0.466,0.038356164383561646
2016-02-18,BPSWSA_OIS,0.4652,0.08333333333333333
2016-02-18,BPSWSB_OIS,0.463,0.16666666666666666
2016-02-18,BPSWSC_OIS,0.4614,0.25
2016-02-18,BPSWSD_OIS,0.459,0.3333333333333333
2016-02-18,BPSWSE_OIS,0.454,0.4166666666666667
2016-02-18,BPSWSF_OIS,0.449,0.5
2016-02-18,BPSWSG_OIS,0.445,0.5833333333333334
2016-02-18,BPSWSH_OIS,0.437,0.6666666666666666
2016-02-18,BPSWSI_OIS,0.432,0.75
2016-02-18,BPSWSJ_OIS,0.427,0.8333333333333334
2016-02-18,BPSWSK_OIS,0.4205,0.9166666666666666
2016-02-18,BPSWS1_OIS,0.4235,1
2016-02-18,BPSWS1F_OIS,0.415,1.5
2016-02-18,BPSWS2_OIS,0.427,2
2016-02-18,BPSWS3_OIS,0.476,3
2016-02-18,BPSWS4_OIS,0.538,4
2016-02-18,BPSWS5_OIS,0.627,5
2016-02-18,BPSWS6_OIS,0.7205,6
2016-02-18,BPSWS7_OIS,0.8245,7
2016-02-18,BPSWS8_OIS,0.9155,8
2016-02-18,BPSWS9_OIS,0.995,9
2016-02-18,BPSWS10_OIS,1.066,10
2016-02-18,BPSWS12_OIS,1.1905,12
2016-02-18,BPSWS15_OIS,1.3185,15
2016-02-18,BPSWS20_OIS,1.4155,20
2016-02-18,BPSWS25_OIS,1.4405,25
2016-02-18,BPSWS30_OIS,1.449,30
2016-02-18,BPSWS40_OIS,1.402,40
2016-02-18,BPSWS50_OIS,1.3715,50
2016-02-19,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-02-19,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-02-19,BPSWSA_OIS,0.465,0.08333333333333333
2016-02-19,BPSWSB_OIS,0.463,0.16666666666666666
2016-02-19,BPSWSC_OIS,0.4615,0.25
2016-02-19,BPSWSD_OIS,0.458,0.3333333333333333
2016-02-19,BPSWSE_OIS,0.4535,0.4166666666666667
2016-02-19,BPSWSF_OIS,0.451,0.5
2016-02-19,BPSWSG_OIS,0.4425,0.5833333333333334
2016-02-19,BPSWSH_OIS,0.437,0.6666666666666666
2016-02-19,BPSWSI_OIS,0.432,0.75
2016-02-19,BPSWSJ_OIS,0.427,0.8333333333333334
2016-02-19,BPSWSK_OIS,0.419,0.9166666666666666
2016-02-19,BPSWS1_OIS,0.42,1
2016-02-19,BPSWS1F_OIS,0.41,1.5
2016-02-19,BPSWS2_OIS,0.417,2
2016-02-19,BPSWS3_OIS,0.46,3
2016-02-19,BPSWS4_OIS,0.527,4
2016-02-19,BPSWS5_OIS,0.611,5
2016-02-19,BPSWS6_OIS,0.7105,6
2016-02-19,BPSWS7_OIS,0.8105,7
2016-02-19,BPSWS8_OIS,0.903,8
2016-02-19,BPSWS9_OIS,0.984,9
2016-02-19,BPSWS10_OIS,1.0565,10
2016-02-19,BPSWS12_OIS,1.179,12
2016-02-19,BPSWS15_OIS,1.307,15
2016-02-19,BPSWS20_OIS,1.406,20
2016-02-19,BPSWS25_OIS,1.433,25
2016-02-19,BPSWS30_OIS,1.443,30
2016-02-19,BPSWS40_OIS,1.398,40
2016-02-19,BPSWS50_OIS,1.368,50
2016-02-22,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-02-22,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-02-22,BPSWSA_OIS,0.4625,0.08333333333333333
2016-02-22,BPSWSB_OIS,0.46,0.16666666666666666
2016-02-22,BPSWSC_OIS,0.459,0.25
2016-02-22,BPSWSD_OIS,0.4559,0.3333333333333333
2016-02-22,BPSWSE_OIS,0.453,0.4166666666666667
2016-02-22,BPSWSF_OIS,0.448,0.5
2016-02-22,BPSWSG_OIS,0.444,0.5833333333333334
2016-02-22,BPSWSH_OIS,0.438,0.6666666666666666
2016-02-22,BPSWSI_OIS,0.431,0.75
2016-02-22,BPSWSJ_OIS,0.426,0.8333333333333334
2016-02-22,BPSWSK_OIS,0.421,0.9166666666666666
2016-02-22,BPSWS1_OIS,0.419,1
2016-02-22,BPSWS1F_OIS,0.406,1.5
2016-02-22,BPSWS2_OIS,0.413,2
2016-02-22,BPSWS3_OIS,0.453,3
2016-02-22,BPSWS4_OIS,0.51,4
2016-02-22,BPSWS5_OIS,0.587,5
2016-02-22,BPSWS6_OIS,0.683,6
2016-02-22,BPSWS7_OIS,0.78,7
2016-02-22,BPSWS8_OIS,0.87,8
2016-02-22,BPSWS9_OIS,0.949,9
2016-02-22,BPSWS10_OIS,1.0185,10
2016-02-22,BPSWS12_OIS,1.142,12
2016-02-22,BPSWS15_OIS,1.27,15
2016-02-22,BPSWS20_OIS,1.373,20
2016-02-22,BPSWS25_OIS,1.401,25
2016-02-22,BPSWS30_OIS,1.412,30
2016-02-22,BPSWS40_OIS,1.367,40
2016-02-22,BPSWS50_OIS,1.335,50
2016-02-23,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-02-23,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-02-23,BPSWSA_OIS,0.465,0.08333333333333333
2016-02-23,BPSWSB_OIS,0.461,0.16666666666666666
2016-02-23,BPSWSC_OIS,0.4596,0.25
2016-02-23,BPSWSD_OIS,0.458,0.3333333333333333
2016-02-23,BPSWSE_OIS,0.456,0.4166666666666667
2016-02-23,BPSWSF_OIS,0.452,0.5
2016-02-23,BPSWSG_OIS,0.448,0.5833333333333334
2016-02-23,BPSWSH_OIS,0.443,0.6666666666666666
2016-02-23,BPSWSI_OIS,0.438,0.75
2016-02-23,BPSWSJ_OIS,0.435,0.8333333333333334
2016-02-23,BPSWSK_OIS,0.43,0.9166666666666666
2016-02-23,BPSWS1_OIS,0.426,1
2016-02-23,BPSWS1F_OIS,0.415,1.5
2016-02-23,BPSWS2_OIS,0.422,2
2016-02-23,BPSWS3_OIS,0.4595,3
2016-02-23,BPSWS4_OIS,0.517,4
2016-02-23,BPSWS5_OIS,0.595,5
2016-02-23,BPSWS6_OIS,0.6975,6
2016-02-23,BPSWS7_OIS,0.798,7
2016-02-23,BPSWS8_OIS,0.889,8
2016-02-23,BPSWS9_OIS,0.971,9
2016-02-23,BPSWS10_OIS,1.042,10
2016-02-23,BPSWS12_OIS,1.166,12
2016-02-23,BPSWS15_OIS,1.292,15
2016-02-23,BPSWS20_OIS,1.39,20
2016-02-23,BPSWS25_OIS,1.415,25
2016-02-23,BPSWS30_OIS,1.425,30
2016-02-23,BPSWS40_OIS,1.377,40
2016-02-23,BPSWS50_OIS,1.344,50
2016-02-24,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-02-24,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-02-24,BPSWSA_OIS,0.462,0.08333333333333333
2016-02-24,BPSWSB_OIS,0.461,0.16666666666666666
2016-02-24,BPSWSC_OIS,0.4591,0.25
2016-02-24,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-24,BPSWSE_OIS,0.452,0.4166666666666667
2016-02-24,BPSWSF_OIS,0.447,0.5
2016-02-24,BPSWSG_OIS,0.4375,0.5833333333333334
2016-02-24,BPSWSH_OIS,0.432,0.6666666666666666
2016-02-24,BPSWSI_OIS,0.426,0.75
2016-02-24,BPSWSJ_OIS,0.4199,0.8333333333333334
2016-02-24,BPSWSK_OIS,0.414,0.9166666666666666
2016-02-24,BPSWS1_OIS,0.408,1
2016-02-24,BPSWS1F_OIS,0.38725,1.5
2016-02-24,BPSWS2_OIS,0.386,2
2016-02-24,BPSWS3_OIS,0.41,3
2016-02-24,BPSWS4_OIS,0.4615,4
2016-02-24,BPSWS5_OIS,0.5325,5
2016-02-24,BPSWS6_OIS,0.642,6
2016-02-24,BPSWS7_OIS,0.7415,7
2016-02-24,BPSWS8_OIS,0.8345,8
2016-02-24,BPSWS9_OIS,0.9185,9
2016-02-24,BPSWS10_OIS,0.9915,10
2016-02-24,BPSWS12_OIS,1.118,12
2016-02-24,BPSWS15_OIS,1.248,15
2016-02-24,BPSWS20_OIS,1.352,20
2016-02-24,BPSWS25_OIS,1.381,25
2016-02-24,BPSWS30_OIS,1.389,30
2016-02-24,BPSWS40_OIS,1.341,40
2016-02-24,BPSWS50_OIS,1.308,50
2016-02-25,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-02-25,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-02-25,BPSWSA_OIS,0.463,0.08333333333333333
2016-02-25,BPSWSB_OIS,0.462,0.16666666666666666
2016-02-25,BPSWSC_OIS,0.46,0.25
2016-02-25,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-25,BPSWSE_OIS,0.452,0.4166666666666667
2016-02-25,BPSWSF_OIS,0.444,0.5
2016-02-25,BPSWSG_OIS,0.4355,0.5833333333333334
2016-02-25,BPSWSH_OIS,0.428,0.6666666666666666
2016-02-25,BPSWSI_OIS,0.421,0.75
2016-02-25,BPSWSJ_OIS,0.411,0.8333333333333334
2016-02-25,BPSWSK_OIS,0.405,0.9166666666666666
2016-02-25,BPSWS1_OIS,0.396,1
2016-02-25,BPSWS1F_OIS,0.363,1.5
2016-02-25,BPSWS2_OIS,0.351,2
2016-02-25,BPSWS3_OIS,0.365,3
2016-02-25,BPSWS4_OIS,0.412,4
2016-02-25,BPSWS5_OIS,0.485,5
2016-02-25,BPSWS6_OIS,0.576,6
2016-02-25,BPSWS7_OIS,0.6765,7
2016-02-25,BPSWS8_OIS,0.767,8
2016-02-25,BPSWS9_OIS,0.85,9
2016-02-25,BPSWS10_OIS,0.921,10
2016-02-25,BPSWS12_OIS,1.05,12
2016-02-25,BPSWS15_OIS,1.179,15
2016-02-25,BPSWS20_OIS,1.278,20
2016-02-25,BPSWS25_OIS,1.304,25
2016-02-25,BPSWS30_OIS,1.314,30
2016-02-25,BPSWS40_OIS,1.266,40
2016-02-25,BPSWS50_OIS,1.233,50
2016-02-26,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-02-26,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-02-26,BPSWSA_OIS,0.462,0.08333333333333333
2016-02-26,BPSWSB_OIS,0.462,0.16666666666666666
2016-02-26,BPSWSC_OIS,0.459,0.25
2016-02-26,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-26,BPSWSE_OIS,0.453,0.4166666666666667
2016-02-26,BPSWSF_OIS,0.446,0.5
2016-02-26,BPSWSG_OIS,0.438,0.5833333333333334
2016-02-26,BPSWSH_OIS,0.4333,0.6666666666666666
2016-02-26,BPSWSI_OIS,0.426,0.75
2016-02-26,BPSWSJ_OIS,0.4202,0.8333333333333334
2016-02-26,BPSWSK_OIS,0.413,0.9166666666666666
2016-02-26,BPSWS1_OIS,0.405,1
2016-02-26,BPSWS1F_OIS,0.378,1.5
2016-02-26,BPSWS2_OIS,0.378,2
2016-02-26,BPSWS3_OIS,0.396,3
2016-02-26,BPSWS4_OIS,0.443,4
2016-02-26,BPSWS5_OIS,0.5125,5
2016-02-26,BPSWS6_OIS,0.611,6
2016-02-26,BPSWS7_OIS,0.713,7
2016-02-26,BPSWS8_OIS,0.808,8
2016-02-26,BPSWS9_OIS,0.894,9
2016-02-26,BPSWS10_OIS,0.968,10
2016-02-26,BPSWS12_OIS,1.092,12
2016-02-26,BPSWS15_OIS,1.22,15
2016-02-26,BPSWS20_OIS,1.313,20
2016-02-26,BPSWS25_OIS,1.333,25
2016-02-26,BPSWS30_OIS,1.338,30
2016-02-26,BPSWS40_OIS,1.287,40
2016-02-26,BPSWS50_OIS,1.253,50
2016-02-29,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-02-29,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-02-29,BPSWSA_OIS,0.4625,0.08333333333333333
2016-02-29,BPSWSB_OIS,0.4615,0.16666666666666666
2016-02-29,BPSWSC_OIS,0.459,0.25
2016-02-29,BPSWSD_OIS,0.456,0.3333333333333333
2016-02-29,BPSWSE_OIS,0.4515,0.4166666666666667
2016-02-29,BPSWSF_OIS,0.445,0.5
2016-02-29,BPSWSG_OIS,0.438,0.5833333333333334
2016-02-29,BPSWSH_OIS,0.431,0.6666666666666666
2016-02-29,BPSWSI_OIS,0.424,0.75
2016-02-29,BPSWSJ_OIS,0.416,0.8333333333333334
2016-02-29,BPSWSK_OIS,0.408,0.9166666666666666
2016-02-29,BPSWS1_OIS,0.401,1
2016-02-29,BPSWS1F_OIS,0.369,1.5
2016-02-29,BPSWS2_OIS,0.356,2
2016-02-29,BPSWS3_OIS,0.363,3
2016-02-29,BPSWS4_OIS,0.393,4
2016-02-29,BPSWS5_OIS,0.4585,5
2016-02-29,BPSWS6_OIS,0.55,6
2016-02-29,BPSWS7_OIS,0.65,7
2016-02-29,BPSWS8_OIS,0.745,8
2016-02-29,BPSWS9_OIS,0.828,9
2016-02-29,BPSWS10_OIS,0.9005,10
2016-02-29,BPSWS12_OIS,1.025,12
2016-02-29,BPSWS15_OIS,1.153,15
2016-02-29,BPSWS20_OIS,1.249,20
2016-02-29,BPSWS25_OIS,1.27,25
2016-02-29,BPSWS30_OIS,1.277,30
2016-02-29,BPSWS40_OIS,1.224,40
2016-02-29,BPSWS50_OIS,1.19,50
2016-03-01,BPSWS1Z_OIS,0.465,0.019178082191780823
2016-03-01,BPSWS2Z_OIS,0.465,0.038356164383561646
2016-03-01,BPSWSA_OIS,0.463,0.08333333333333333
2016-03-01,BPSWSB_OIS,0.461,0.16666666666666666
2016-03-01,BPSWSC_OIS,0.4607,0.25
2016-03-01,BPSWSD_OIS,0.458,0.3333333333333333
2016-03-01,BPSWSE_OIS,0.454,0.4166666666666667
2016-03-01,BPSWSF_OIS,0.445,0.5
2016-03-01,BPSWSG_OIS,0.4365,0.5833333333333334
2016-03-01,BPSWSH_OIS,0.43,0.6666666666666666
2016-03-01,BPSWSI_OIS,0.422,0.75
2016-03-01,BPSWSJ_OIS,0.416,0.8333333333333334
2016-03-01,BPSWSK_OIS,0.408,0.9166666666666666
2016-03-01,BPSWS1_OIS,0.4035,1
2016-03-01,BPSWS1F_OIS,0.378,1.5
2016-03-01,BPSWS2_OIS,0.366,2
2016-03-01,BPSWS3_OIS,0.397,3
2016-03-01,BPSWS4_OIS,0.442,4
2016-03-01,BPSWS5_OIS,0.524,5
2016-03-01,BPSWS6_OIS,0.6095,6
2016-03-01,BPSWS7_OIS,0.7125,7
2016-03-01,BPSWS8_OIS,0.8125,8
2016-03-01,BPSWS9_OIS,0.9005,9
2016-03-01,BPSWS10_OIS,0.9805,10
2016-03-01,BPSWS12_OIS,1.106,12
2016-03-01,BPSWS15_OIS,1.235,15
2016-03-01,BPSWS20_OIS,1.326,20
2016-03-01,BPSWS25_OIS,1.344,25
2016-03-01,BPSWS30_OIS,1.348,30
2016-03-01,BPSWS40_OIS,1.294,40
2016-03-01,BPSWS50_OIS,1.258,50
2016-03-02,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-03-02,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-03-02,BPSWSA_OIS,0.462,0.08333333333333333
2016-03-02,BPSWSB_OIS,0.4617,0.16666666666666666
2016-03-02,BPSWSC_OIS,0.4602,0.25
2016-03-02,BPSWSD_OIS,0.457,0.3333333333333333
2016-03-02,BPSWSE_OIS,0.454,0.4166666666666667
2016-03-02,BPSWSF_OIS,0.447,0.5
2016-03-02,BPSWSG_OIS,0.4425,0.5833333333333334
2016-03-02,BPSWSH_OIS,0.438,0.6666666666666666
2016-03-02,BPSWSI_OIS,0.432,0.75
2016-03-02,BPSWSJ_OIS,0.425,0.8333333333333334
2016-03-02,BPSWSK_OIS,0.42,0.9166666666666666
2016-03-02,BPSWS1_OIS,0.416,1
2016-03-02,BPSWS1F_OIS,0.401,1.5
2016-03-02,BPSWS2_OIS,0.405,2
2016-03-02,BPSWS3_OIS,0.4425,3
2016-03-02,BPSWS4_OIS,0.4984,4
2016-03-02,BPSWS5_OIS,0.5776,5
2016-03-02,BPSWS6_OIS,0.67,6
2016-03-02,BPSWS7_OIS,0.775,7
2016-03-02,BPSWS8_OIS,0.874,8
2016-03-02,BPSWS9_OIS,0.961,9
2016-03-02,BPSWS10_OIS,1.04,10
2016-03-02,BPSWS12_OIS,1.166,12
2016-03-02,BPSWS15_OIS,1.295,15
2016-03-02,BPSWS20_OIS,1.386,20
2016-03-02,BPSWS25_OIS,1.401,25
2016-03-02,BPSWS30_OIS,1.4015,30
2016-03-02,BPSWS40_OIS,1.3455,40
2016-03-02,BPSWS50_OIS,1.3105,50
2016-03-03,BPSWS1Z_OIS,0.464,0.019178082191780823
2016-03-03,BPSWS2Z_OIS,0.464,0.038356164383561646
2016-03-03,BPSWSA_OIS,0.4625,0.08333333333333333
2016-03-03,BPSWSB_OIS,0.4613,0.16666666666666666
2016-03-03,BPSWSC_OIS,0.4604,0.25
2016-03-03,BPSWSD_OIS,0.4579,0.3333333333333333
2016-03-03,BPSWSE_OIS,0.4565,0.4166666666666667
2016-03-03,BPSWSF_OIS,0.449,0.5
2016-03-03,BPSWSG_OIS,0.4445,0.5833333333333334
